id,date,message,from_id,chat_id,views,forwards
36643,2024-08-19T17:05:13+00:00,Denmark announces 115 million military aid package says supplied equipment can be used in Kursk OblastThe package is aimed at meeting both Ukraines shortterm and longterm defense needs The funds will be used to purchase new military equipment from the Ukrainian defense industry and the countrys international partners,,1659203053,4893,6
36642,2024-08-19T16:44:40+00:00,Shares of German arms companies fall amid debate over aid to Ukraine Spiegel saysShares of German arms maker Rheinmetall which have risen 28 over the past two weeks fell 5 on Aug 19 as soon as the markets opened although by midday the decline had been reduced to nearly 3 according to Spiegel,,1659203053,5045,4
36641,2024-08-19T15:54:34+00:00,Ukraine approves Swedish infantry fighting vehicle for military useThe Pansarbandvagn 302 PbV 302 infantry fighting vehicle produced by Swedish Hgglund  Sner has been approved for delivery to Ukraines Armed Forces the Defense Ministry said on Aug 19The entire Swedish stock of PbV 302 vehicles was a part of Stockholms largest tranche of military aid for Ukraine worth 13 billion announced in late May,,1659203053,5118,4
36640,2024-08-19T15:41:12+00:00,Russia willing to participate in South Caucasus peace settlement amid crisis in Ukraine Putin says Putin arrived in Baku for talks with his Azerbaijani counterpart Ilham Aliyev for the first time since the start of Russias fullscale invasion of Ukraine in 2022,,1659203053,5003,1
36639,2024-08-19T14:51:27+00:00,SBU uncovers Russian intelligence network involving Ukrainian law enforcement officerThe intelligence network operated in Mykolaiv Dnipropetrovsk and IvanoFrankivsk oblasts The suspects surveilled the Ukrainian Armed Forces and critical infrastructure facilities,,1659203053,5065,7
36638,2024-08-19T14:29:36+00:00,London says UK support for Ukraine unwavering after Zelensky alleged it slowedLondons support for Ukraine remains unwavering a spokesperson for UK Prime Minister Keir Starmer said on Aug 19 following recent remarks by President Volodymyr ZelenskyThe statement came after Zelensky suggested in his Aug 17 evening address that the UKs real leadership on weapons and politics had slowed down amid Londons hesitation to allow the use of longrange Storm Shadow missiles against targets on Russian soil,,1659203053,5089,4
36637,2024-08-19T14:09:19+00:00,Opinion The hidden toll of Ukraines aid workers demands recognition on World Humanitarian DayRussias war in Ukraine is far from over and the challenges ahead are immense Yet our frontline workers persevere despite the hardships They are not just responding to a crisis  they are laying the groundwork for a future where the people of Ukraine can live in peace and security writes UNFPA Representative Massimo Diana in this oped to commemorate World Humanitarian Day Photo Anatolii Stepanov  AFP,,1659203053,4977,3
36636,2024-08-19T13:14:58+00:00, ProKremlin fake sites spread false claims Democrats plotted to assassinate Trump AFP reportsProKremlin websites masquerading as American news outlets spread incendiary falsehoods ahead of the US presidential election the AFP news agency reported on Aug 19,,1659203053,4849,5
36635,2024-08-19T12:59:41+00:00, Russian attacks on Toretsk Zarichne in Donetsk Oblast kill 4Russian forces attacked Toretsk and Zarichne in Donetsk Oblast on Aug 19 killing four civilians the regional prosecutors office saidRussia targeted Toretsk with artillery killing a 71yearold woman in the yard of her housePhoto Donetsk Oblast Prosecutors OfficeFacebook,,1659203053,5032,4
36634,2024-08-19T12:12:55+00:00,Germany delivers IRIST SLS air defense system other aid to UkraineGermany has supplied a new IRIST SLS air defense missile system 14000 rounds of 155 mm ammunition 10 naval drones and other equipment in its latest military aid delivery to Ukraine the German government said on Aug 19,,1659203053,4758,3
36633,2024-08-19T11:51:29+00:00,Governor announces mandatory evacuation of children from PokrovskFamilies with children will be mandatorily evacuated from the Pokrovsk community in Donetsk Oblast as Russian forces approach Governor Vadym Filashkin said on Aug 19More than 53000 people including almost 4000 children still live here but the front has now come too close to Pokrovsk and this warrants an appropriate response Filashkin said on social media,,1659203053,4944,1
36632,2024-08-19T11:34:39+00:00, Kyrgyzstans major bank suspends transfers via sanctioned Russian banksMoney transfers through Russian banks including Sberbank Tinkoff and MTS have been suspended in both directions This service is unavailable indefinitely MBanks statement read,,1659203053,5019,5
36631,2024-08-19T11:13:18+00:00, Kherson Oblast nature reserve damaged but not fully destroyed by Russia director clarifiesThe AskaniaNova Nature Reserve in Kherson Oblast suffered heavily under Russian occupation but has not been fully destroyed as of now the reserves director Viktor Shapoval said in a comment for Suspilne on Aug 19Shapoval was reacting to a statement by Kherson Oblast Governor Oleksandr Prokudin for the media that the reserve effectively ceased to exist because of Russia,,1659203053,5040,4
36630,2024-08-19T10:46:43+00:00, Pokrovsk residents have 2 weeks to evacuate as Russian forces advance authorities sayPokrovsks residents have a week or two to evacuate as Russian forces are closing in on the Donetsk Oblast city the administration head Serhii Dobriak told Radio Free EuropeRadio Liberty RFERL on Aug 19,,1659203053,5013,5
36629,2024-08-19T10:31:19+00:00,Finnish expolitician killed fighting as volunteer in UkraineFinnish volunteer fighter Ville Mykkanen who decided to join Ukraines army in the fall of 2023 was killed in action in Luhansk Oblast the media outlet YLE reported on Aug 18 citing a Finnish mental health association Sodan Kokeneet that supports combat veterans,,1659203053,5096,4
36628,2024-08-19T09:52:11+00:00,Ukraine hits 3rd bridge in Kursk Oblast Russia claimsUkrainian forces hit the third bridge over the Seim River in Russias Kursk Oblast an official of the Russian Investigative Committee claimed in a video published on Aug 19The Ukrainian military is yet to confirm the claims,,1659203053,5093,9
36627,2024-08-19T08:49:28+00:00, Syrskyi considered several scenarios for Russia incursion Economist reportsUkraines CommanderinChief Oleksandr Syrskyi was considering an attack against Russias Bryansk Oblast as an alternative to the Kursk incursion The Economist reported on Aug 18 citing military sources,,1659203053,5069,7
36626,2024-08-19T08:41:47+00:00,Explosion at petrochemical plant in Russias Bashkortostan injures 3An explosion at the Sterlitamak Petrochemical Plant in Russias Bashkortostan Republic on the morning of Aug 19 injured at least three people municipal authorities reported,,1659203053,4962,1
36625,2024-08-19T07:33:17+00:00,Russian attacks against Ukraine kill 4 injure 17 over past dayRussian attacks across Ukraine over the past day killed at least four people and injured at least 17 including a child regional authorities reported early on Aug 19Ukrainian air defenses downed all 11 Shahedtype kamikaze drones launched by Moscow overnight from the Kursk and PrimorskoAkhtarsk directions in Russia the Air Force reportedPhoto Donetsk Oblast Governor Vadym FilashkinTelegram,,1659203053,5166,2
36624,2024-08-19T07:22:18+00:00,Indias Foreign Ministry confirms Modis upcoming visit to UkraineIndias Foreign Ministry confirmed on Aug 19 the upcoming visit of Prime Minister Narendra Modi to Ukraine,,1659203053,4804,3
36623,2024-08-19T06:28:38+00:00,Russia labels George Clooneys foundation undesirableThe Clooney Foundation for Justice CFJ founded by Hollywood actor George Clooney has been declared an undesirable organization Russias Prosecutor Generals Office said on Aug 19,,1659203053,4944,4
36622,2024-08-19T06:13:10+00:00,Energy equipment fire causes outages in Russian town railroad section in SiberiaA fire broke out at a power substation near a railroad station in Russias Kemerovo Oblast in Siberia causing outages in the town of Mariinsk local authorities reported on Aug 19The outages also affected a section of the Krasnoyarsk railroad According to Russian prosecutors the preliminary investigation points to technical malfunction as a cause,,1659203053,5082,3
36621,2024-08-19T06:05:36+00:00,These are the indicative estimates of Russias combat losses as of Aug 19 according to the Armed Forces of Ukraine,,1659203053,5130,12
36620,2024-08-19T04:21:41+00:00,Ukraine downs all 11 Russian drones launched overnightUkrainian air defense shot down all 11 of the Shahedtype attack drones that were launched by Russia overnight on Aug 20 the Air Force reported,,1659203053,5030,4
36619,2024-08-19T03:32:02+00:00,Putin arrives in Azerbaijan for first state visit since fullscale invasion beganRussian President Vladimir Putin arrived in Baku on Aug 18 for a twoday visit for talks with his Azerbaijani counterpart Ilham Aliyev The trip marks Putins first visit to the capital since Russia launched its fullscale invasion of Ukraine in February 2022,,1659203053,5154,6
36618,2024-08-19T01:57:51+00:00,Incursion into Kursk Oblast could change the tide for Ukraine US Senator saysDuring an interview on CBS Face the Nation on Aug 18 US Senator Mark Kelly said that Ukraines incursion into Kursk Oblast could help Ukraine change the course of the war in the countrys favorReferring to Ukraines incursion into Kursk Oblast Kelly said that he believes the Ukrainians have done something unforeseeable that could really change the tide of how this conflicts gonna play out noting that over 130000 Russians have been forced to evacuate regions near the borderWhen asked if the Arizona Senator was comfortable with Ukraine using USprovided weapons in Kursk Oblast Kelly replied I am at this point,,1659203053,5304,8
36617,2024-08-18T23:31:18+00:00,Russia denies reported indirect negotiations with Ukraine to halt energy strikesRussian Foreign Ministry Spokesperson Maria Zakharova denied on Aug 18 a report that the country was entering indirect talks with Ukraine in Qatar on mutually halting strikes on energy infrastructureThe Washington Post WP reported on Aug 17 citing undisclosed official sources that Russia was preparing to enter secret indirect talks with Ukraine  facilitated by Qatar  to mutually stop attacks on energy infrastructure According to the WP Ukraines incursion into Russia disrupted plans for those indirect talksIn response to the report Zakharova claimed that no one broke anything off because there was nothing to break offThere have been no direct or indirect negotiations between Russia and the Kyiv regime on the safety of civilian critical infrastructure facilities Zakharova said,,1659203053,5328,5
36616,2024-08-18T22:25:02+00:00,Russian attack on Bilopillia in Sumy Oblast kills 1 injures 3Russian forces attacked civilian infrastructure in the town of Bilopillia in Sumy Oblast on Aug 18 killing one person and injuring three others including an 11yearold girl the Sumy Oblast Prosecutors Office reported,,1659203053,5218,3
36615,2024-08-18T21:31:58+00:00,Ukraine war latest Ukrainian forces reportedly destroy another key bridge in Kursk Oblast strengthen positionsA second key bridge has been destroyed in Russian Kursk Oblast by Ukrainian forces operating there Air Force Commander Mykola Oleshchuk said on Aug 18Russian Telgram channels claimed that the bridge in question was over the Seim River near the village of Zvannoye It also claimed USsupplied HIMARS missiles were used in the attackPhoto Kostiantyn LiberovLibkos,,1659203053,5520,5
36614,2024-08-18T21:03:16+00:00,Ukraine aims to create buffer zone in Kursk Oblast destroy as much Russian war potential as possible Zelensky saysIn his address President Volodymyr Zelensky also said that the coming weeks will be crucial for our diplomatic efforts with various partners in Europe America and the Global South,,1659203053,5608,5
36613,2024-08-18T20:13:35+00:00,Russian nuclear giant Rosatom directed additional income through Dutch subsidiary Rosatom the Russian state nuclear energy company uses a Dutch subsidiary to move hundreds of millions in profits Dutch news outlet NOS reported citing a report from Uranium One Cooperative,,1659203053,5763,7
36612,2024-08-18T18:24:42+00:00,Russian attacks on Donetsk Oblast kill 4 injure 4 moreRussian troops attacked different settlements in Donetsk Oblast killing four people and injuring four more on Aug 18 Donetsk Oblast Prosecutors Office reported,,1659203053,5804,3
36611,2024-08-18T16:23:52+00:00, Ukraine to resume scheduled blackouts after 3week break says state grid operatorScheduled blackouts will resume across Ukraine on Aug 19 for the first time in three weeks the state grid operator Ukrenergo announced on Aug 18 The renewed blackouts are due to increased electricity consumption amid hot weather Ukrenergo said on its Telegram channel,,1659203053,5996,14
36610,2024-08-18T15:34:21+00:00, German Foreign Ministry refutes claims that Berlin will not provide Kyiv with assistance next year The German Foreign Ministry refuted claims that Berlin will not provide Kyiv with assistance next year Suspilne media outlet reported on Aug 18Germanys bilateral assistance to Ukraine will be gradually redirected toward international programs in the future the German Finance Ministry clarified,,1659203053,6050,9
36609,2024-08-18T14:57:54+00:00, Russia used over 40 missiles 750 guided bombs against Ukraine this week Zelensky says Russia has launched 40 missiles 750 guided aerial bombs and 200 combat drones against Ukrainian cities and villages over the past week President Volodymyr Zelensky said on Aug 18Russia always knows where its missiles and bombs hit  this is deliberate targeted terror Zelensky wrote on his Telegram channel,,1659203053,6122,3
36607,2024-08-18T11:36:10+00:00, Belarus moved third of its army to Ukraine border due to what Lukashenko claims was a misunderstandingLukashenko said he later managed to speak to Ukrainian officials through special channels and the situation was resolved through diplomatic means,,1659203053,6261,11
36606,2024-08-18T09:47:30+00:00, With Nord Stream making headlines again Donald Tusk tells its patrons to apologize and keep quietPoland has come under particular scrutiny in recent days over the act of sabotage which is still being investigated by Germany,,1659203053,6323,3
36605,2024-08-18T08:35:12+00:00, Another key bridge destroyed in Kursk Oblast Ukraine claimsIt would be the second key bridge destroyed by Ukrainian forces in recent days and will further hinder Russias ability to resupply troops hoping to fend off Ukraines incursion,,1659203053,6334,7
36604,2024-08-18T07:03:31+00:00, Kyiv repels Russian aerial attack North Korean ballistic weapons used in strike city authorities sayNo damage or casualties have been reported in the capital,,1659203053,6306,7
36602,2024-08-18T03:51:00+00:00,Putin gives relative promotion in Russian Defense Ministry Anna Tsyvilova has been sanctioned by both the United Kingdom and the European Union over her connections to Putin and her support for the invasion of Ukraine,,1659203053,6308,2
36601,2024-08-18T03:48:54+00:00,Drone hits oil depot in Russias Rostov Oblast A fire broke out at an oil depot in the city of Proletarsk in Russias Rostov Oblast following a drone strike overnight on Aug 18 Governor Vasily Golubev reported,,1659203053,6298,2
36600,2024-08-18T02:07:48+00:00,Explosions reported in KyivExplosions were heard in Kyiv at around 5 am local time Suspilne reported on Aug 18 The Air Force issued an aerial alert in the region due to the threat of Russian drones and missiles,,1659203053,6278,7
36599,2024-08-18T01:54:37+00:00,3 Ukrainians suspected of port arson in Croatia Croatian police are searching for three Ukrainian citizens suspected of setting multiple ships on fire at the Medulin port on the Istrian peninsula The May 14 fire reportedly destroyed 22 vessels and caused over 2 million in damage,,1659203053,6134,7
36598,2024-08-18T00:04:45+00:00,Kadyrov praises Musk says he will send Tesla Cybertruck to fight in Ukraine I had the pleasure of testing the new technology and saw for myself that it is not by chance that it is called Cyberbeast  I am sure this beast will be of great use to our fighters Chechen warlord Ramzan Kadyrov said on Aug 17,,1659203053,6180,11
36597,2024-08-17T22:41:29+00:00,Italian journalists reporting from Kursk to return home after Moscows threats The RAI news team were the first to publish a foreign media report of Ukraines incursion in Kursk Oblast,,1659203053,6025,5
36596,2024-08-17T21:50:07+00:00,Nuclear safety at Zaporizhzhia plant deteriorating after reported drone strike IAEA warns Nuclear power plants are designed to be resilient against technical or human failures and external events including extreme ones but they are not built to withstand a direct military attack,,1659203053,6048,4
36595,2024-08-17T21:03:58+00:00,Ukraines Foreign Ministry says reports on Germany halting military aid are manipulation The reports that Germany is allegedly stopping military aid to Ukraine are incorrect Heorhy Tykhyi a spokesman for Ukraines Foreign Ministry told Ukrainian news agency Ukrinform This is the same kind of manipulation as the previous reports about halving aid for the next year,,1659203053,6628,10
36594,2024-08-17T18:38:02+00:00,Cyberattack hits Monobank Ukraines largest direct bankYesterday it subsided at 1030 pm and today it started again at 315 am We are approaching 3 billion service requests in two days said Oleh Horokhovskyi the banks coowner on Aug 17,,1659203053,5907,7
36593,2024-08-17T18:23:40+00:00,Boris Johnson calls on West to let Ukraine strike Russian territory with longrange missilesFormer British Prime Minister Boris Johnson on Aug 16 urged the US and UK to allow Ukraine to attack Russian territory with longrange ATACMS and Storm Shadow missiles The only way to stop the glide bombs is to hit the air bases used by those Russian planes and the only way to hit those bases is to use the Western kit they already have he said in an oped for the Daily Mail,,1659203053,5784,6
36592,2024-08-17T18:04:58+00:00,Memorializing Ukraines fallen soldiers One asked to be cremated so future fighters dont dig trenches in our bonesKostiantyn Yuzviuk is one of the latest prominent Ukrainian soldiers killed in Russias war who chose a nontraditional burial inspiring Ukrainians to fight onI wouldnt like to occupy the territory for no reason with my coffin Besides one day there will be another war and it will be difficult for our guys to dig trenches in our bones he wrote in case his family would have to face his death Read the full story herePhoto Personal Archive  Lara Kovall,,1659203053,5513,4
36590,2024-08-17T16:02:17+00:00,Russian attack on Myrnohrad in Donetsk Oblast kills at least 1 injures 4Russian forces attacked the town of Myrnohrad in Donetsk Oblast on Aug 17 killing at least one person and injuring four others Governor Vadym Filashkin saidAn unfinished ninestory building came under the Russian attack according to the governorPhoto Vadym FilashkinTelegram,,1659203053,5299,3
36589,2024-08-17T15:41:45+00:00,Moscow spreads more claims about alleged Ukraines plan to attack Kursk nuclear plantRussias Defense Ministry claimed on Aug 17 that Ukraine is allegedly planning to attack the Kursk Nuclear Power Plant in Russia which was dismissed by Ukraines Foreign Ministry a day before,,1659203053,4979,4
36588,2024-08-17T15:17:15+00:00,Kyiv childrens hospital CEO suspended amid reconstruction scandalVolodymyr Zhovnir CEO of the Okhmatdyt childrens hospital in Kyiv was suspended until all inspections related to the hospitals reconstruction are completed Health Minister Viktor Liashko said on Aug 17,,1659203053,5024,4
36584,2024-08-17T15:04:42+00:00,Ukrainian Valkyries Women embrace military training to learn to defend their homeland More than 45000 women have voluntarily joined the Armed Forces of Ukraine and are currently serving alongside menMany others are enrolling in training programs to learn the basics of military service before mobilizing or to be prepared in case the situation worsens and they need to take up armsPhotojournalist Oksana Parafeniuk went to several allfemale training courses to observe the participants experiences and learn about their motivation Read the full story herePhotos Oksana Parafeniuk  The Kyiv Independent,,1659203053,4771,6
36580,2024-08-17T14:57:11+00:00,Last week we launched the Kyiv Independent storeWe are incredibly grateful for the overwhelming support and encouragement for our new projectOur collaborative collection with artist Andrii Voloshyn showcases iconic Ukrainian symbols all presented in a contemporary and vibrant styleAndrii Voloshyn a nuclear physicist and selftaught illustrator with 15 years of professional experience has brought these illustrations to lifeLearn more about the collection and shop here,,1659203053,5124,5
36579,2024-08-17T13:59:45+00:00,Germany likely wont approve additional military aid to Ukraine this year media reportsGermanys Finance Ministry is not planning to approve additional aid to Ukraine as part of budgetary savings this year Frankfurter Allgemeine Zeitung FAZ reported on Aug 17 citing obtained documents and emails and unnamed sourcesAccording to FAZ Ukraine will receive previously approved assistance but additional requests from the German Defense Ministry will not be supported,,1659203053,5942,14
36578,2024-08-17T11:53:26+00:00,Ukrainian forces strengthen their positions in Kursk Oblast Syrskyi saysUkrainian forces have strengthened their positions in Russias Kursk Oblast as their operation in the Russian region continues CommanderinChief Oleksandr Syrskyi reported to President Volodymyr Zelensky on Aug 17,,1659203053,5469,4
36577,2024-08-17T10:18:28+00:00,UK waiting for US approval to greenlight Kyivs Storm Shadow strikes in Russia Times reportsThe UK government asked the US over a month ago for permission for Ukraine to use British Storm Shadow missiles inside Russia but is yet to receive a positive response The Times reported on Aug 16 citing undisclosed government sources,,1659203053,5551,9
36576,2024-08-17T09:26:00+00:00, Men attack Ukrainian border guard while trying to illegally cross into RomaniaThree Ukrainian men were detained on Aug 16 after attacking a border guard while attempting to illegally cross into Romania State Border Guard spokesperson Andrii Demchenko told the Liga news outletThe men having attacked the serviceman took away his weapon and fled before being caught and detained Demchenko said,,1659203053,5539,4
36575,2024-08-17T08:37:37+00:00, Ukraines Russia incursion threatens secret efforts to halt energy strikes WP reportsUkraines incursion into Russia is disrupting plans for indirect talks in Qatar on mutually halting strikes on energy infrastructure the Washington Post WP wrote on Aug 17 citing undisclosed official sources,,1659203053,5407,8
36574,2024-08-17T07:29:57+00:00, Ukraine appeals to UN Red Cross over alleged video of beheaded Ukrainian soldierUkraines Ombudsman Dmytro Lubinets said on Aug 16 he had appealed to the UN and the International Committee of the Red Cross ICRC over a video of Russian troops allegedly displaying the head of a decapitated Ukrainian soldier,,1659203053,5359,6
36573,2024-08-17T07:07:45+00:00,These are the indicative estimates of Russias combat losses as of August 17 according to the Armed Forces of Ukraine,,1659203053,5351,7
36569,2024-08-17T06:39:36+00:00, Russian attacks against Ukraine kill 3 injure 10 over past dayRussian attacks across Ukraine over the past day killed at least three civilians and injured at least 10 including a child regional authorities reported early on Aug 17Russian forces attacked Sumy with an IskanderK cruise missile and an aerial bomb injuring at least two civilians authorities saidPhoto State Emergency Service in Sumy OblastTelegram,,1659203053,5148,2
36568,2024-08-17T04:35:38+00:00,Explosions reported near Kyiv Explosions were heard outside Kyiv the morning of Aug 17 according to Suspilne The report followed an aerial alert issued by Ukraines Air Force,,1659203053,5497,3
36567,2024-08-17T04:18:02+00:00,Russia not ready for Kursk Oblast counteroffensive Estonian official says According to Russian social media reports the Russian Armed Forces are expected to launch a counteroffensive soon However there are no indications yet that the Russian Armed Forces have enough forces and areas to deploy such significant actions Lieutenant Colonel Mattias Puusepp said on Aug 16,,1659203053,5200,7
36566,2024-08-17T02:17:45+00:00,Ukrainian companies account for 80 of army supply contracts defense ministry says Contracts with Ukrainian manufacturers have reportedly increased since the Defense Ministry established the State Logistics Operator DOT in December 2023,,1659203053,5208,3
36565,2024-08-17T02:12:57+00:00,Pavlo Smytsnyuk Vaticans Ostpolitik in RussiaUkraine war balancing neutrality and dialogueIn an interview with the Canadian Institute of Ukrainian Studies exclusively republished by the Kyiv Independent research scholar Pavlo Smytsnyuk said A week after the Pope kissed a Ukrainian flag sent from Bucha he invited a Russian woman to hold a cross together with a Ukrainian woman during the Via Crucis [Way of the Cross] ceremony in Rome He tries to walk this very narrow path but I do not see that he is reaching what he wants to achieve What is behind his approach is the desire to keep channels of communication open and history will tell us whether he is wrong or right So far often Ukrainian Catholics have unquestionably been hurt by the Vaticans approach,,1659203053,5359,3
36560,2024-08-17T01:02:51+00:00,Hackers launch cyberattack against Ukraines Monobank A massive denial of service DDoS attack targeted Monobank launching one billion service requests at the companys website in three hours The situation is under control according to CEO Oleh Horokhovskyi,,1659203053,5113,8
36559,2024-08-16T23:29:22+00:00,US oil group expands in Russia as Western rivals leave FT reports SLB the worlds largest oilfield services company signed new government contracts and posted over 1000 job postings in Russia within the last year,,1659203053,5352,10
36558,2024-08-16T22:18:37+00:00,10 days of Ukraines Kursk incursion  from first shot to dozens of settlements capturedAs Ukraines surprise incursion into Russias Kursk Oblast hit its 10day mark on Aug 15 we bring you a summary of what is known about the operation from the moment the first Ukrainian troops crossed the border to Kyiv declaring a full capture of the town of Sudzha and creation of a military administration in RussiaPhoto Kostiantyn LiberovLibkos,,1659203053,5556,4
36557,2024-08-16T21:54:19+00:00,Russia summons Italian ambassador over journalists working in Kursk Oblast Russias Foreign Ministry claimed that the journalists crossed the border into Kursk Oblast illegally while reporting on Ukraines ongoing offensive in the region,,1659203053,5427,7
36556,2024-08-16T21:04:24+00:00,Kyiv dismisses Russian claims of planned dirty bomb attacks on nuclear plantsThe Ukrainian Foreign Ministry dismissed on Aug 16 Russian claims about Kyivs alleged plans to attack nuclear power plants with socalled dirty bombsWe officially refute these false reports Ukraine has neither the intention nor the ability to carry out any such actions Russia must stop spreading dangerous lies Heorhii Tykhyi the Foreign Ministrys spokesperson said,,1659203053,5540,9
36555,2024-08-16T19:58:37+00:00,Ukraine lost MiG29 fighter jet as Russia claims attack on airbaseUkraine lost a MiG29 fighter jet on Aug 16 according to former Air Force Spokesperson Yurii IhnatUnfortunately today we lost a MiG29 Luckily everyone is alive War Ihnat said without elaborating where and how the aircraft was destroyed,,1659203053,5534,5
36554,2024-08-16T18:27:59+00:00,Ukraine advances another 13 km into Russias Kursk Oblast Syrskyi saysUkrainian forces have advanced 1 to 3 kilometers in some areas of Russias Kursk Oblast CommanderinChief Oleksandr Syrskyi reported to President Volodymyr Zelensky on Aug 16In general the situation is under control All activities are being carried out according to the plan the logistics system is working smoothly Syrskyi said,,1659203053,5533,7
36553,2024-08-16T17:28:19+00:00, Ukraine can decide how to use Spanishsupplied equipment Spanish defense minister says Ukraine can determine how and when to use Spanishsupplied equipment Spanish Defense Minister Margarita Robles said during her visit to the NATO Rapid Deployable Corps in Spain EFE news agency reported on Aug 16,,1659203053,5476,4
36552,2024-08-16T16:52:51+00:00,Ukrainian forces destroyed bridge over Seim River in Kursk Oblast Russian authority claimsUkrainian forces destroyed a bridge over the Seim River in Glushkovo a village in Russias Kursk Oblast Roman Alyokhin an advisor to Kursk Oblasts acting governor and a Russian prowar blogger claimed on Aug 16Russian Telegram channel Mash claimed that about 30 settlements near Glushkovo approximately 150 kilometers 93 miles from Kursk have been cut off due to the attackThe Kyiv Independent could not verify these claims,,1659203053,5353,8
36551,2024-08-16T16:10:48+00:00,Government supports bill banning use of Russiandeveloped softwareUkraines Cabinet of Ministers approved a ban on the use of software and websites from Russia and other sanctioned countries the government announced on Aug 16The draft law also proposes banning access to websites owned by sanctioned individuals or organizations,,1659203053,5061,5
36550,2024-08-16T15:57:35+00:00,Belarus Weekly Minsk summons EU Ukrainian diplomats over alleged drone incursion from UkraineThe Belarusian Foreign Ministry summoned EU and Ukrainian diplomats after claiming Ukrainian drones entered Belarus on Aug 9 and were allegedly downed by the Belarusian militaryMeanwhile Lukashenko proposed to criminalize threatening or subjecting to violence any incumbent or former Belarusian president as well as the unauthorized release of information about military units according to a bill published on Aug 12Read this weeks full report herePhoto ContributorGetty Images,,1659203053,5058,2
36549,2024-08-16T15:32:31+00:00, UN representative in Ukraine reports torture of Ukrainian POWs in Russian captivity The head of mission for the UN Human Rights Monitoring Mission in Ukraine Danielle Bell reported that Ukrainian prisoners of war held in Russia and occupied Ukrainian territories are systematically subjected to tortureBell emphasized that testimonies from liberated Ukrainian soldiers confirm the widespread use of torture in Russian captivity,,1659203053,4880,3
36548,2024-08-16T14:54:08+00:00,Ukrainian Olympic fencer Olga Kharlans saber sold at auction to support militaryThe saber of Olga Kharlan a Ukrainian fencer and Olympic gold medalist sold for Hr 10 million about 242000 at an auction the Serhiy Prytula Charity Foundation said on Aug 15The funds will be used to purchase Ukrainianmade ShaBlia turrets bulletproof automated systems for Ukraines infantry,,1659203053,4918,4
36547,2024-08-16T14:05:49+00:00,Thousands flee as Russian troops take one Donetsk Oblast village after anotherThe villages of Novohrodivka Selydove and Petrivka in Donetsk Oblast are now wellknown in Ukraine stuck between the advancing Russian troops and their main goal  PokrovskNovohrodivka was a town that had a lot to offer People were there for each other It was still bearable a month ago but not anymore Angelina a humanitarian working with NGO Caritas said People are very confused they dont know what to do or where to go what to get rid of or what to bring with them It is scary and it is difficult not to also share those emotions she addedRead the full story herePhoto Pablo MiranzoAnadolu via Getty Images,,1659203053,4987,9
36545,2024-08-16T13:16:07+00:00,Top Kyiv Oblast enlistment officials detained over suspected draft evasion schemeThe Security Service of Ukraine SBU detained the heads of the Bucha and Boryspil military enlistment offices over a suspected corruption scheme that allowed men to evade the draft the SBU and the Prosecutor Generals Office said on Aug 16The three arrested suspects two of whom are the heads of local enlistment offices in Kyiv Oblast made over 12 million through the scheme the investigators saidPhoto SBUTelegram,,1659203053,5010,12
36544,2024-08-16T12:56:28+00:00,Nordic Baltic countries express concern to EU over Hungarys easing of entry rules for RussiansHungarys decision to ease entry rules for Russian citizens may constitute a serious security risk leaders of Nordic and Baltic countries said in a joint letter to European Commissioner for Home Affairs Ylva Johansson on Aug 16,,1659203053,4801,9
36543,2024-08-16T12:50:27+00:00, Kazakhstan wont blindly follow sanctions against Russia deputy PM saysKazakhstan will review its approach to enforcing sanctions against Russia prioritizing its own economic interests Kazakhstans Deputy Prime Minister and Trade Minister Serik Zhumangarin said in an interview with Bloomberg on Aug 16According to Zhumangarin Kazakhstan will not blindly follow the sanctions if they affect domestic Kazakh companies that are the leading employers in their areas,,1659203053,5007,8
36542,2024-08-16T12:26:01+00:00, Myrnohrad residents evacuating as Russian forces reach 6 km from the townResidents of the Donetsk Oblast town of Myrnohrad are evacuating as Russian forces are now only 6 kilometers 38 miles away the acting head of the towns military administration told Radio Free EuropeRadio Liberty on Aug 16People are leaving but not as quickly or urgently as we would like and as the situation requires Yurii Tretiak said on air on RFERL adding that 20000 people remain in Myrnohrad including around 1000 children,,1659203053,4995,9
36541,2024-08-16T11:43:03+00:00,Ottawa confirms Ukraine can use Canadasupplied arms on Russian territoryCanada does not put any geographical restrictions on the use of Canadiandonated tanks and armored vehicles by Ukraine CBC News reported on Aug 16 citing the Canadian Defense MinistryUkrainians know best how to defend their homeland and were committed to supporting their capacity said AndreAnne Poulin a spokesperson for the ministry,,1659203053,4923,7
36540,2024-08-16T11:32:34+00:00,Russia claims Ukraine attempted ATACMS attack on Crimean BridgeRussia downed 12 ATACMS launched overnight by Ukraine as part of an attack on the Crimean Bridge Russian statecontrolled news agency RIA Novosti reported on Aug 16 citing the Russian Defense MinistryAll missiles were destroyed RIA Novosti claimed The Kyiv Independent could not verify Russias claims as the ministry provided no evidence,,1659203053,4937,5
36539,2024-08-16T11:11:45+00:00, Ukraines Magura drones have reportedly struck 18 Russian ships throughout warUkraines Magura V5 naval drones have managed to hit 18 Russian Navy vessels during the fullscale war according to comments by a member of Ukraines military intelligence agency HUR for DW published on Aug 16,,1659203053,4924,4
