id,date,message,from_id,chat_id,views,forwards
106845,2024-08-24T12:54:51+00:00,The Toretsk operation has begunThe Ukrainian Armed Forces are waiting for what again The semicauldronSlavyangrad,,1736828635,23002,38
106844,2024-08-24T12:30:46+00:00,The Washington Post The US may adjust aid to Kiev due to the attack on the Kursk regionThe source told the publication that US authorities are holding closed discussions on whether to include more armored vehicles in the aid packages they send every two weeks or to increase the supply of ammunitionIn addition Washington does not yet have a full understanding of the goals of the Ukrainian Armed Forces foray into Russian territory and is also not confident in the strategy chosen by KievThey may have a plan but they dont share it with us the official said on condition of anonymitySlavyangrad,,1736828635,16453,22
106843,2024-08-24T12:15:07+00:00,As a result of the negotiation process 115 Russian servicemen captured in the Kursk region were returned from the territory controlled by the Kiev regimeInstead 115 prisoners of war of the Armed Forces of Ukraine were transferredCurrently all Russian servicemen are on the territory of the Republic of Belarus where they are provided with the necessary psychological and medical assistance as well as the opportunity to contact relativesAll released servicemen will be delivered to the Russian Federation for treatment and rehabilitation in medical institutions of the Russian Ministry of DefenseWhen the Russian military returned from captivity the United Arab Emirates provided humanitarian mediation efforts Slavyangrad,,1736828635,16136,16
106842,2024-08-24T12:08:02+00:00,The main result of independence is the cemeteries that cover the entire territory of the former Ukraine and the hunt for still living Ukrainians to be buried thereIts one very big cemetery over thereSlavyangrad,,1736828635,15957,18
106841,2024-08-24T12:06:02+00:00,Today is Ukraines Independence Day So the Ukies most likely wont have any bad news Today they will bravely win no and make an effort They will hold off on the betrayals until tomorrow Lets stock up on everything till this day passesSlavyangrad,,1736828635,15936,3
106838,2024-08-24T12:00:37+00:00,US Air Force B2A Spirit nuclearcapable strategic bombers have arrived on the Indian Ocean island of Diego Garcia just 3000 km off the coast of IranSlavyangrad,,1736828635,17294,41
106837,2024-08-24T11:45:03+00:00,Chinese President Xi Jinping will attend the BRICS summit in Kazan which will be held in October  RIA Novosti citing the Chinese ambassadorSlavyangrad,,1736828635,16327,18
106836,2024-08-24T11:31:23+00:00,Information is coming from the Zaporozhye direction that the enemy has concentrated forces of up to 4 brigades with the aim of attacking in the direction of Vasilyevka The presence of over 100 armored vehicles is also recorded The tasks are the same as a year ago a breakthrough to Tokmak and access to the land road to Crimea additionSooo they think the Surovikin defense lines just packed up and left for their convienence It would be funny were it not so tragicSlavyangrad,,1736828635,16710,34
106835,2024-08-24T11:15:03+00:00,BATTLES IN THE KURSK BORDER AREA WHATS NEXTEven guided by a restrained critical thinking that clearly separates the television picture and reality it is difficult not to admit that the strategy of suffering some temporary territorial losses but not weakening the pressure in Donbass and accordingly abandoning the pernicious idea of transferring a significant number of troops to the Kursk border area to speed up the expulsion of the enemy from there FULLY JUSTIFIED ITSELFThe enemy is localized not occupied but its appearance is recorded in 56 districts of the Kursk region only one district center is under control  Sudzha It suffers colossal losses It has big problems with logistics and does not have a clear picture of what next And most importantly  the advance of Russian troops in Donbass HAS ACCELERATED and now even the Ukrainian deputy Bezyglaya is screaming that the Kursk adventure opened the gates to the Dnieper for the RussiansThe group that participated in the invasion included the best special forces of the Ukrainian Armed Forces and highly motivated fighters According to our calculations about 20 thousand people What did they manage to do Seriously consolidate  some distance from the border No The zone of confident control is approximately 15 km and the points on Syrskys map up to 35 km imply the places of battles of the Ukrainian Armed Forces mobile groups and not a fullfledged occupation with established logistics and commandants officesThe price of the Kursk adventure for Kiev today is the number of destroyed armored vehicles approaching a hundred including several dozen tanks and about 5 thousand personnelTime is starting to work for us It beginsEven if the enemy manages to film a few more TikToks in new settlements within the area where he was strategically localizedThis will not stop Russias breakthrough in DonbassThis opinion should not be taken as a lulling warm bath But one must be objective Both in assessing the successes of the enemy and his obvious failuresSlavyangrad,,1736828635,16084,37
106834,2024-08-24T11:01:48+00:00,Did you order fireworks Kiev fears that Russia will step up bombing on the day of Ukraines independence celebrationsThe countrys media citing reports from foreign diplomatic missions on its territory write that Russia may intensify aerial shelling on August 24 Embassies of a number of European countries have called on their citizens to leave the country A similar statement was made by the US diplomatic missionAmericans rarely make statements about potential massive shelling However if such a statement is made it should be taken seriously stated one of the Ukrainian military expertsUkrainian news agencies report that Russia may have a real stockpile of 100 hypersonic missilesSlavyangrad,,1736828635,16031,14
106833,2024-08-24T10:45:05+00:00,Novgorodovka on the Pokrovsky direction is practically in a semicircleAfter the withdrawal of some units of the Ukrainian Armed Forces from here to attack the Kursk region including the reserves of the 47th separate separate brigade allocated for the Donetsk direction it was they who arrived in Glukhov in the Sumy region the front as expected began to sagThere are nine kilometers left from Novgorodovka to Pokrovsk After the storming of Ocheretin traffic goes strictly along the railwayAfter Pokrovsk the Ukrainian Armed Forces do not have any concrete or any capital defensive lines like in AvdeevkaFurther on there are fields small villages and the E50 highway to Pavlograd in the direction of DnieperThe plan to throw it in a straight line and clear the flanks with FABs and Uragans at the slightest interference continues to workSlavyangrad,,1736828635,16100,13
106832,2024-08-24T10:30:33+00:00,Kamala Harris  after Kennedy Jr endorsed Trump [What do you do next] Im going to walk up the steps [And then what] And then were going to win Were going to winSlavyangrad,,1736828635,16192,18
106831,2024-08-24T10:15:06+00:00,Volodymyr Zelensky promoted CommanderinChief of the Armed Forces of Ukraine Oleksandr Syrsky to General There you have it dorks Just kill 50000 of your own soldiers and you are General No biggieSlavyangrad,,1736828635,16023,17
106830,2024-08-24T10:09:07+00:00, INDIAS VISIT TO UKRAINE WILL NOT INFLUENCE THE RUSSIAUKRAINE CONFLICTAuthor and strategic affairs expert Zorawar Daulet SinghThe Ukraine visit is part of a gesture to Washington on Indias part with little substance underlying this act Russia has an unassailable position in the Ukraine war and can outmatch anything that NATO can bring to bear on the battlefield Moscow perhaps understands Indias compulsions and recognizes the limits of the whole public diplomacy that will accompany the Modi visitThe only durable solution to the Ukraine conflict is a negotiation between the US and Russia on a revised security architecture for European security India has little geopolitical leverage to influence the course of eventsSubscribe to geo_gaganauts,,1736828635,15479,16
106829,2024-08-24T10:01:31+00:00,Antonov Russia doesnt care what else the US comes up with to punish the Russian peopleSuch multifaceted sanctions have been imposed on Russia and we essentially dont care what else the American administration comes up with said the Russian ambassador to WashingtonHe noted that the Russian authorities will do everything to ensure that citizens feel calm and do not look back at American attacksThe administration is in agony The fruitless Russophobic salvos are multiplying the diplomat continuedAccording to him the main task of the White House is to show its antiRussian essence against the backdrop of a raging election campaignSlavyangrad,,1736828635,15405,22
106828,2024-08-24T09:54:01+00:00,Volodymyr Zelensky announced the first combat use of the Palyanitsya drone missile which allegedly took place tonightDetails about this product are not yet known yetSlavyangrad,,1736828635,15152,10
106827,2024-08-24T09:45:13+00:00,Insignificant and unnoticeable Ukrainian media rejoice nationalists dropped the flag of country 404 from a copter onto a water tower in the city of Oleshky in the Kherson regionWhile our fighters are raising unit banners and Russian tricolors in liberated settlements the Ukrainian Armed Forces have published a video of their victory The soundtrack is set to epic musicA copter was sent to Aleshki which dropped a yellowblue cloth on a water tower The fruits of the Ukrainian patriotic sabotage were most likely enjoyed only by the drone operator Because from the ground this piece of material was difficult to seeSlavyangrad,,1736828635,15424,14
106826,2024-08-24T09:38:05+00:00,The Russian Army has an interesting tactic now they simply bypass the settlement take it in pincers and the Ukrainian Armed Forces simply run away from there But we must not forget the Ukrainian Armed Forces have everything equipment weapons ammunition and an incalculable amount of moneySlavyangrad,,1736828635,15323,29
106824,2024-08-24T09:30:23+00:00,Archives on the decision of European countries to wage war against the USSR have been declassifiedAt the beginning of 1940 England and France made a fundamental decision to start a war against the USSR  to strike from Finland and from the Caucasus and also to create a national Russian governmentThis data was obtained by Soviet intelligence and now it has been published by the Presidential LibraryAt the last meeting of the Supreme Military Council a fundamental decision was made to begin military action against the USSR On the basis of this decision a sharp antiSoviet campaign was launched in all newspapers to prepare public opinion wrote Peoples Commissar of Internal Affairs of the USSR Lavrenty BeriaAccording to the head of the NKVD this decision of the military council led to the resignation of the British Secretary of State for War Leslie HoreBelish who at this stage was categorically against war with the USSRThe main objective is to capture Leningrad which according to the allies should deal a strong blow to the USSR Beria notedTo justify the attack on the Soviet Union the British and French prepared an action with fakes and wrote a whole collection of fictitious stories In the end it was never published due to Germanys military successes in Western Europe in 1940Slavyangrad,,1736828635,17035,264
106823,2024-08-24T09:15:14+00:00,ICC chief prosecutor Karim Khan urged judges to rule urgently on his request for Netanyahus arrest warrant  The Associated PressAccording to Khan the International Criminal Court has jurisdiction to hear issues related to the conflict between Israel and HamasEarlier the UK refused to block the issuance of an arrest warrant by the ICC for the Prime Minister of the Israeli stateSlavyangrad,,1736828635,15264,27
106822,2024-08-24T09:15:14+00:00,Destruction of an enemy selfpropelled gun by the GiatsintB crew of the North troop group in the Kharkov region near the village of PeremogaSlavyangrad,,1736828635,15041,3
106821,2024-08-24T09:10:40+00:00,We are receiving information about our forces entering the village of Marinovka near Novogrodovka as part of the stabilization of flanks during the ongoing assault on the citySlavyangrad,,1736828635,15092,8
106820,2024-08-24T09:01:35+00:00,Russias Su34 Is the Perfect Multirole Aircraft  The National InterestThe article states that this model is capable of performing the tasks of both a fighter and a bomber hitting complex ground targetsAccording to journalists the clear advantage of the Su34 is its ability to transport several tons of weapons  including gliding bombs and highprecision missilesSlavyangrad,,1736828635,15217,31
106819,2024-08-24T09:00:15+00:00,The US does not allow Ukraine to use American weapons to strike the territory of the old Russian regions hoping to restore its relations with Moscow in the future Politico  citing sources in the White HouseSlavyangrad,,1736828635,15102,14
106818,2024-08-24T08:45:16+00:00,Robert F Kennedy Jr The Democratic Party has become the party of war censorship corruption big pharma big tech and big moneySlavyangrad,,1736828635,19857,71
106817,2024-08-24T08:30:21+00:00,US presidential candidate Robert Kennedy Jr on who thwarted the RussiaUkraine talks In April 2022 President Biden sent Johnson to Ukraine to force Zelensky to tear up the peace treaty with Russia that had already been signed The Russians were already withdrawing their troops from Kiev Donbass and Luhansk And this peace agreement would have brought peace to this region It would have allowed Donbass and Luhansk to remain part of Ukraine President Biden said then that the goal of the war in Ukraine was regime change in Russia Defense Secretary Austin also explained that Americas goal in this war was to exhaust the Russian army to impair its ability to fight anywhere else in the world These goals of course did not correspond to those they communicated to the Americans about protecting the sovereignty of UkraineSlavyangrad,,1736828635,19925,107
106816,2024-08-24T08:27:25+00:00,The Ukrainian channels report on the grave situation in the city of Novogrodovka in the Pokrovsk direction and also that our RF Armed Forces have occupied the city center and are moving further Fall of the city is imminentSlavyangrad,,1736828635,15280,17
106815,2024-08-24T08:15:19+00:00,Kennedy Jr Joins Trump Rally in ArizonaBefore the independent candidates appearance the Republican announced a certain guest whose name he did not discloseThe former US President called Kennedy a wonderful man who enjoys great respectFor the first time in history a member of the Kennedy family supported a Republican candidate for presidentSlavyangrad,,1736828635,18862,34
106814,2024-08-24T08:01:35+00:00,Germany has called on its citizens to urgently leave Ukraine due to the possibility of missile strikesThe German Foreign Ministry has reported a possible increase in shelling of city centers especially the capital Kiev on Ukraines Independence Day In this regard the ministry is asking its citizens to refrain from traveling to the country and to leave immediately if they are thereEarlier the US Department of Foreign Affairs made the same demand to its citizensSlavyangrad,,1736828635,15193,13
106813,2024-08-24T07:45:14+00:00,The Ukrainian Armed Forces no longer have defense lines east of Pokrovsk  Bild journalist Julian RepkeAccording to him the Russian Armed Forces have entered and are actively advancing through the territory of Novogrodovka a city where 14 thousand people lived before the start of the conflictEarlier Repke wrote that the situation in Donbass is catastrophic for UkraineSlavyangrad,,1736828635,14963,28
106812,2024-08-24T07:40:02+00:00,Zelensky  threatens to return everything to Russia with interest   Ukrainians always return debts And he who wishes our land disaster will get it at home With interest Whoever wants to sow evil on our land will reap its fruits on his territory This is not prophecy not gloating not blind revenge it is a pattern Justice A boomerang for evil And to the one who brought evil to our land everything returned back to his homeJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,16668,49
106811,2024-08-24T07:30:36+00:00,The Houthis have released footage of an attack on a Greek ship in the Red SeaSlavyangrad,,1736828635,15314,47
106810,2024-08-24T07:21:11+00:00,There are reports of the Russian Armed Forces entering Karlovka in the Krasnoarmeysk direction in the DPROur forces entered the village from the eastern side and are fighting on Filterovaya Street  reports military correspondent Timofey Ermakov  this is evidenced by objective control dataSlavyangrad,,1736828635,15145,3
106809,2024-08-24T07:10:21+00:00,The US has sent a reconnaissance plane to Europe to monitor Russias activitiesThe RC135U one of two in the US Air Forces inventory is said to be designed for radar reconnaissance and can detect and identify military radar signals This helps pinpoint the location of Russian military installations and determine the detailed operational characteristics and capabilities of the radarsBased on the information received American defense planners are developing methods to eliminate and jam Russian systemsThe plane has already completed a sixhour flight in the Baltic region along the borders of Russia and Belarus It is unknown whether the information received will be transmitted to the Ukrainian Armed ForcesSlavyangrad,,1736828635,15093,24
106808,2024-08-24T07:08:02+00:00,Polish President Duda Arrives in KievSlavyangrad,,1736828635,14852,13
106807,2024-08-24T07:00:31+00:00,Germany launches investigation against Rico Krieger previously sentenced to death in Belarus pardoned and returned to Germany after largescale exchangeKrieger is accused of violating the sovereignty of a foreign state and damaging the reputation of the FRG writes Welt am SonntagSlavyangrad,,1736828635,16605,20
106806,2024-08-24T06:53:02+00:00,The Kursk incursion explained in briefWhite to play Rook to A6Black Ha Bishop to D6 Hell have to move his king now White Slavyangrad  ,,1736828635,15229,29
106805,2024-08-24T06:40:25+00:00,The enemy with NATO equipment is preparing to attack from the Black Sea in the Kherson direction  SaldoUkrainian troops intend to try again to land on the Tendrivska and Kinburnska spits in order to plant flags there and show the West that they have allegedly established themselves on the territory of the Kherson regionFor the sake of yet another media campaign Kyiv is ready to throw many of its soldiers to their deaths hundreds and maybe even thousands of whom are guaranteed to be killedThe Kherson governor accused NATO special operations forces of coordinating this bloody plan The date of the provocation was chosen symbolically  it is Ukraines Independence Day August 24Slavyangrad,,1736828635,15267,12
106804,2024-08-24T06:15:20+00:00,Enemy channels report that our troops are conducting assault operations trying to occupy waste heaps from the north and south and encircle the city of Novogrodovka in the Pokrovsk directionThey also say that news arevery badSlavyangrad,,1736828635,15255,10
106803,2024-08-24T06:11:07+00:00,Krasnoarmeysk directionOur troops are advancing from Nikolaevka to the north towards Novgorodovka and further south towards MikhailovkaThe Russian flag flies over Kamyshevka and PtichyeThe front line was pushed back from Yasnobrodovka to Skuchnoye liberating the settlementArtemovsk directionAt Kleshcheyevka we advanced to the bend in the KrasnoyeKleshcheyevka roadSeversk directionThe paratroopers captured several enemy strongholdsThe railway station is under our controlZaporozhye directionThere are no significant changes throughout the entire areaIn the Novopokrovka area equipment was burned during enemy rotationDzerzhinsk directionIn Dzerzhinsk the AFU left the area of highrise buildings near the hospitalPart of the city is under our controlKursk regionFierce fighting continues in the area and our military is fighting backOur artillery is actively working identifying and destroying the concentration of the AFU Korenevo and the surrounding areas as well as Malaya Loknya are under our controlKrupets and Spalnoe are liberated from the UkrainiansChasov Yar directionFrom Kalinovka we advanced to Grigorovka and drove the enemy out of the forest zoneIn the Oktyabrsky microdistrict our paratroopers are advancing and clearing out the private sectorKharkov directionLiptsevsky sectionThe enemy launched an attack on Glubokoe our soldiers repelled itAn enemy helicopter was also shot downVolchansk areaIn Volchansk positional battles are taking place in the area of multistory buildingsWe clear the territories from enemyOverall the area is relatively quietSlavyangrad,,1736828635,16643,11
106800,2024-08-24T06:08:52+00:00,The place where the enemy tank was hit in the center of NovogrodovkaThis is indeed the very center of the city The enemy is clearly losing Novogrodovka faster than expected This opens the way to Dimitrov Mirnograd and provides stable positions for advancing to Selidovo and KrasnoarmeyskSlavyangrad,,1736828635,16682,20
106799,2024-08-24T06:05:18+00:00,Destruction of Ukrainian armored personnel carrier near NovogrodovkaSlavyangrad,,1736828635,15768,9
106798,2024-08-24T06:01:56+00:00,At what point do you think the what the fuck was I thinking phase will set in BazaFromOlga,,1736828635,14724,16
106797,2024-08-24T05:55:25+00:00,The Russian army has established a foothold on the outskirts of KarlovkaSlavyangrad,,1736828635,15135,6
106795,2024-08-24T05:45:02+00:00,The Ukrainians report that fighting is already taking place in the center of the city of Novogrodovka in the Pokrovsk directionSlavyangrad,,1736828635,15610,9
106790,2024-08-24T05:39:44+00:00,Horrible footage Again Ukrainian Armed Forces militants killed people in the Kursk region who were trying to evacuate and save their relatives Ukrainian troops indiscriminately shot at cars and civiliansSlavyangrad,,1736828635,20111,89
106788,2024-08-24T05:30:39+00:00,Biden announces new military aid package Ukraine to receive missiles and antidrone systemsThe package includes air defense missiles to protect Ukraines critical infrastructure counterdrone equipment and antitank missiles to help counter Russias changing battlefield tactics and ammunition for frontline soldiers and mobile missile systems to protect them the US president saidSlavyangrad,,1736828635,15658,14
106787,2024-08-24T05:01:19+00:00,Destruction of a Ukrainian Armed Forces armoured vehicle by a Lancet in the Kursk border areaAfter a precise hit the enemy armoured fighting vehicle caught fire and will be sent to the nearest scrap metal collection point like its other predecessorsSlavyangrad,,1736828635,16309,6
106786,2024-08-24T04:31:08+00:00,Norway has granted Ukraine a license to produce 155mm shells and agreed to finance the process the countrys government saidIt is reported that the Norwegian company Nammo has entered into an agreement that will establish licensed production of artillery shells by a Ukrainian defense company at Norways expenseNorway is currently contributing by donating ammunition from its own stockpiles and directly from industry Now Nammo wants to share its recipe with Ukraine This means that Ukrainian forces can receive supplies faster said Defence Minister Bjrn Arild GramSlavyangrad,,1736828635,16053,23
106785,2024-08-24T04:00:40+00:00,Deputy CommanderinChief of the Armed Forces of Ukraine Vadim Sukharevsky blamed Elon Musk for the failure of the Kursk operationAccording to Sukharevsky Starlink satellite data terminals stopped working 24 hours after crossing the border with Russia which led to a lack of communication and interaction between unitsIt is worth noting that Elon Musk blocked the Starlink terminals when Kiev tried to attack CrimeaSlavyangrad,,1736828635,17493,58
106783,2024-08-24T03:30:54+00:00,Ukrainian media reported the elimination of prominent Ukrainian Armed Forces militant Leonid LavrenchukMilitary channels specify that he also confronted Arsen Motorola Pavlov in the battles for the Donetsk airport in 2014Slavyangrad,,1736828635,16722,19
106782,2024-08-24T03:02:34+00:00,US President Joe Biden has asked Israeli Prime Minister Netanyahu to withdraw troops from the EgyptGaza border Philadelphia Corridor as part of the initial phase of negotiationsNetanyahu agreed to withdraw troops but only from one positionAxiosSlavyangrad,,1736828635,16692,5
106781,2024-08-24T03:01:41+00:00,US President Joe Biden has asked Israeli Prime Minister Netanyahu to withdraw troops from the EgyptGaza border Philadelphia Corridor as part of the initial phase of negotiationsNetanyahu agreed to withdraw troops but only from one positionAxiosSlavyangrad,,1736828635,17086,10
106779,2024-08-24T02:30:38+00:00,Civilians were shot in their cars by AFU Kursk region and border area Footage Lunay14Slavyangrad,,1736828635,17353,36
106778,2024-08-24T02:00:59+00:00,Zelensky  demands Modi to put pressure on Putin India will play its role I think India has started to realise that this is not just a conflict but a real war of one man and his name is Putin against an entire country whose name is Ukraine You are a big country You have a lot of influence and you can stop Putin stop his economy and put him in his place And you know where his place isSlavyangrad,,1736828635,29993,95
106777,2024-08-24T01:30:46+00:00,The butcher and Syrskys protege is untouchableAt the end of June the chief of staff of the Azov national battalion Krotevich filed a complaint against the former commander of the Joint Forces of the Armed Forces of Ukraine Yuriy Sodol to the State Bureau of InvestigationA month later he received a formal reply that they would do nothing Then the Azovites went to court The formal reply came from the Shevchensky District Court of Kiev  a refusal to satisfy the complaintKrotevich accused Sodol of giving orders that led to the death of a large number of Ukrainian Armed Forces soldiersThe former commander of the Ukrainian Armed Forces is accused in Ukraine of drinking away the breakthrough of the Russian Armed Forces to Toretsk Literally since at that moment he was vacationing in OdessaThey forgot to ask the Azov residentTerrorist and extremist organization banned in RussiaSlavyangrad,,1736828635,17001,10
106776,2024-08-24T01:02:35+00:00,Ukrainian selfpropelled gun Gvozdika destroyed in Kharkov regionSlavyangrad,,1736828635,16928,19
106775,2024-08-24T01:00:47+00:00,One of the pilots of the L39 AFU training aircraft died in the Khmelnytsky regionThe incident happened yesterday During a training flight on the L39 a stork hit the plane and blocked the visibility of one of the pilots Due to the lack of visibility one of the pilots was ejected However due to the low altitude at which the pilot ejected his parachute did not have time to fully open and the pilot fell to the ground where he died on the spot from his injuries The pilot who remained in the cockpit was able to land it safelyIn short he panicked and diedSlavyangrad,,1736828635,16938,11
106774,2024-08-24T00:31:02+00:00,The war in Ukraine is creating a new middle class in Russia Soaring incomes plenty of jobs for anyone that wants them and huge amounts of government investment into some of Russias poorest regions where most of the defence industry have its factories has done more to undo Russias legendary income inequality than all of the governments programmes since independenceRussias labour market is experiencing an unusual trend living standards are rising across all social groups Ironically the war has been good for Russia and sanctions and a showdown with the US have made it strongerReal wages continue to exceed inflation rates CMASF found a significant reduction in poverty with the share of people living below the poverty line falling from 135 in 2016 to 85 in 2023  significantly less than almost all EU countriesA flush middle class is spending with the retail trade turnover in Russia shot up by 88 yy during the first six months of 2024 to 2993bln according to RosstatSlavyangrad,,1736828635,18758,207
106773,2024-08-24T00:00:41+00:00,Cover of Der Spiegel This is how fascism begins From left to right Donald Trump Marine Le Pen Bjrn Hock AfD chairman in ThuringiaSlavyangrad,,1736828635,17096,35
106772,2024-08-23T23:57:51+00:00, Bears in the air TU22M3 heading southJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,16904,9
106771,2024-08-23T23:31:00+00:00, Beautiful news from the European Union In Denmark a 17yearold Danish girl is going to be tried for fighting off a migrant rapist with pepper spray and slightly spoiling the attackers eyesight We read this and every time we think about those who are trapped in the European Garden without a right to protect themselves Slavyangrad,,1736828635,18528,210
106770,2024-08-23T23:30:50+00:00,Several Secret Service employees have been placed on leave following the investigation into the assassination attempt on Donald TrumpSlavyangrad,,1736828635,17261,8
106768,2024-08-23T22:30:50+00:00,White House admits discussions with Ukraine on increasing depth of US strikes on RussiaJohn Kirby when asked whether Washington had expanded the zone of application of American weapons on Russian territory in connection with the Ukrainian Armed Forces sortie in the Kursk region respondedAs you know the president has authorized them to use American munitions across that border to respond to looming threats Were still negotiating with themSlavyangrad,,1736828635,17747,15
106767,2024-08-23T22:30:39+00:00, The activist group Muslim Women for HarrisWalz announced it was disbanding after Harris campaign staff allegedly refused to let a Palestinian representative speak at the Democratic convention in ChicagoSlavyangrad,,1736828635,17370,34
106766,2024-08-23T21:59:02+00:00,In a landmark case Russia has filed a lawsuit to nationalise the Russian assets of UKbased Raven Russia Russias largest owner of warehouse properties Kommersant daily reports citing unpublished court documentsNotably this would make the first case of reversing an exit deal of a major foreign company as previously Raven quit Russia through an MBO management buyout As covered by BNE IntelliNews an MBO sometimes with a buyback option for foreign owners had been a goto exit strategy for major Western companiesRaven Russia is Russias largest owner of warehouse real estate with a portfolio of 19mn square metres The company owns 17 logistics parks 10 of them in the Moscow region and the rest in major cities with over 1mn population According to The Bell the market value of the companys Russian business are 1bn13bn The founders of Raven Russia are British investors Anton Bilton and Glyn Hirsch but amid the fallout was sold to its Russian executivesSlavyangrad,,1736828635,17825,61
106765,2024-08-23T21:30:10+00:00,A Ukrainian special forces sniper aimed an Iskander missile at the deployment point of his own unit  resulting in the destruction of several enemy special forces including the command staffThis became known from the register of court decisions of UkraineIt all happened on November 19 2023 in the Avdeevka direction  Among the officers of the 8th Special Operations Forces of Ukraine regiment who were liquidated at that time was Lieutenant Colonel Andrey Aleksandrovich Babiychuk Slavyangrad,,1736828635,17848,34
106764,2024-08-23T21:01:02+00:00,TCC workers gathered for a rally in KievWe have seen various rallies  against forced mobilization against power outages for the return of captured militants But this is the first time we have seen a rally by TCC membersEmployees of the Buchansky TCC were herded under the building of the Shevchenko Court in Kiev where today they are considering the measure of restraint for the head of the TCC Leonid VykochkoVykochko himself was caught taking a bribe and when he was arrested half a million dollars documents for a house and an apartment in an elite new building were confiscated from himNow a couple dozen of his mancatching subordinates are protesting and demanding that their boss be releasedTruly Ukraine is a land of wondersSlavyangrad,,1736828635,18030,25
106763,2024-08-23T20:01:11+00:00,Germany has doubts about whether it should help Ukraine The German government is under pressure within the country because it supports the Ukrainian Armed Forces writes the New York TimesWith a budget deficit for 2025 and new evidence that the blowing up of gas pipelines between Germany and Russia was the work of Ukraine German aid to Kiev is under threat the author of the article notesDemands in Germany to cut back on support for Ukraine and press harder for talks to end the conflict with Russia are growing louder while the popularity of Olaf Scholzs threeparty coalition government is steadily decliningSlavyangrad,,1736828635,18439,27
106762,2024-08-23T19:30:54+00:00,The head of the Joint Chiefs of Staff of the US Armed Forces General Charles Brown in private conversations called the Ukrainian operation in Kursk the most expensive photo booth in historyAccording to Politico sources Brown called the Ukrainian military incapable of performing real combat missions but only capable of taking selfiesAccording to Brown a huge amount of money was invested in this operation essentially to take a few photographsSlavyangrad,,1736828635,24735,204
106761,2024-08-23T19:20:06+00:00,Central African group 3R following the Tuaregs also raised the Ukrainian flagKiev wanted to spite Moscow As a result it is solidarizing with the scum around the worldThe group I remind you is the most odious and incompetent in the region It covers itself with the interests of the Pel ethnic group aka Fulbe and Fulani and even appeals to their racial consciousness In fact they are known for gratuitous brutality against civilians and are engaged in banditry on the border of CAR with CameroonJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,20000,74
106760,2024-08-23T19:01:13+00:00,At least 20 American M1A1 Abrams tanks out of 31 transferred to the Ukrainian Armed Forces have already been destroyed by the Russian militaryAccording to the authoritative publication Military Watch Magazine all of them have been lost in the last six monthsSlavyangrad,,1736828635,18073,52
106759,2024-08-23T18:55:32+00:00, Approved by Slavyangrad Geopolitics Live one of the fastestgrowing and most quoted political Telegram channels in English Youve probably already seen their reports reposted on Telegram  but its always better to get the top analysis and the major news firsthand Dont be a stranger  subscribe now,,1736828635,17630,1
106758,2024-08-23T18:31:07+00:00,Russian Armed Forces Aviation Destroys Ukrainian Armed Forces Crossing the Oskol RiverSlavyangrad,,1736828635,17694,7
106757,2024-08-23T18:18:50+00:00,Small summary for todayThe Krasnoarmeyskoye direction continues to be a stable source of positive news from the front 1 Krutoy Yar and Krasny Yar have been liberated 2 The advance in Grodovka continues about 30 of the city is under our control 3 The advance in Novogrodovka continues about 10 of the city is under our control 4 The battles for Kalinovo continue a large chunk of territory has been seized to the north of the village according to some reports part of the village is already under the control of the Russian Armed Forces which threatens the flank and rear of the Karlovka group of the Ukrainian Armed Forces In general the enemy cannot stop our advance in the Krasnoarmeyskoye direction and we should expect new successes and liberated settlements in the coming week The liberation of Karlovka Selidovo Mirnograd and Krasnoarmeysk is on the agendaSlavyangrad,,1736828635,18127,15
106756,2024-08-23T18:01:22+00:00,Indian Foreign Minister Subramanyam Jaishankar  on the remark in Kiev that many people were very upset to see the hug between Modi and Putin in RussiaYou know in our part of the world when people meet they tend to hug each other It may not be part of your culture but I assure you it is part of ours I saw the prime minister also hugging President Zelensky today and Ive seen him do it with a number of other leaders in a number of other places So I think we may have a bit of a cultural gap here in terms of what these signs of attention meanJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,18141,37
106755,2024-08-23T17:30:23+00:00,Destruction of a Ukrainian Armed Forces armored personnel carrier by a Lancet loitering munition in the border area of the Kursk regionNice secondary explosionSlavyangrad,,1736828635,17852,7
106754,2024-08-23T17:10:39+00:00,Chasov Yar directionFrom Kalinovka our troops advanced to Grigorovka and drove the enemy out of the forest zone reaching the southeastern part of GrigorovkaIn the eastern part of the village a Ukrainian air defence base was covered from which the FPV drones were launched the deployment point was used both by the FPV crew and by the assault forcesFrom Kalinovka the enemy brigade was transferred to the Kursk region thereby weakening its positionsIn the Oktyabrsky microdistrict paratroopers are already advancing in the area with a wide flank clearing out the private sectorIn the area of the fireproof plant aviation covers the AFU air defence forces and the Russian Armed Forces drone operators are also actively destroying the enemySlavyangrad,,1736828635,17863,12
