id,date,message,from_id,chat_id,views,forwards
65386,2024-08-22T04:29:33+00:00,Kursk direction chemical attack by the Ukrainian Armed ForcesYesterday evening rumors emerged that units of the 74th separate radiochemical defense regiment of the Ukrainian Armed Forces had arrived in the combat zone in the Kursk directionAnd at night some of our units in the Lgov area were attacked with chemical weaponsApparently having no way to break through our defenses and realizing that everything was at stake the regime decided to use the last means even if prohibited by conventions to achieve a result,,1310984791,60117,153
65385,2024-08-22T04:10:31+00:00,Destruction of a T64BV by an FPV drone strike by operators of the 200th Motorized Rifle Brigade in the village of Komarovo on the bank of the Snagost River between Korenevo and Glushkovo,,1310984791,60577,38
65384,2024-08-21T22:35:22+00:00,More than 200 Ukrainian military personnel tried to enter the territory of the Russian Federation twice near the village of Zabrama in the Klimovsky district of the Bryansk region the media reports3 infantry fighting vehicles and saboteurs were spotted near the border at approximately 1910 After half an hour of fighting by 1940 the Ukrainian Armed Forces retreated with lossesBy 2030 the second wave of the attack with reinforcements began  unsuccessfully At approximately 2100 the sabotage and reconnaissance group retreated,,1310984791,65299,106
65383,2024-08-21T20:35:42+00:00, Planned Parenthood brought a mobile abortion truck to the Democratic National ConventionAn attendee reports that as of August 21 25 abortions were carried outFr Moses McPherson This is how you interpret this they offered the child sacrifice at their political coven of 25children to satan so that the evil one would grant them victory We are in a spiritual WAR the demons are no longer even attempting to hide Btw Trump is pro abortion also  Anna LulisCIG_telegram,,1310984791,62157,468
65382,2024-08-21T18:32:47+00:00, Work of Russian artillery against Ukrainian militants in Kursk region,,1310984791,68285,66
65381,2024-08-21T18:30:30+00:00,Ukrainian looters and Satanists are already selling icons stolen from churches in the Kursk region on OLX,,1310984791,69091,321
65380,2024-08-21T18:22:15+00:00,Soldiers from the 80th separate reconnaissance battalion Sparta continue to destroy the enemy in his positions using FPV drones with high explosive drops,,1310984791,64897,91
65379,2024-08-21T18:19:46+00:00,At 1812 a BukM3 air defense missile system crew from the 5th air defense brigade of the 6th Air Defense Force of the North group destroyed a Ukrainian Air Force Su27 aircraft while attempting to drop guided bombs on the territory of the Kursk region,,1310984791,61808,60
65378,2024-08-21T17:45:38+00:00,A clash has been reported in the Klimovsky district of the Bryansk region  which also borders BelarusAt the moment the details are unknown most likely it was an attempt to break through by a Ukrainian sabotage and reconnaissance group,,1310984791,62970,111
65375,2024-08-21T17:18:45+00:00, Marines are burning enemy equipment and infantry en masse in the Kursk border area,,1310984791,61252,110
65374,2024-08-21T16:17:20+00:00, There are more and more reports about the village of Ptichye coming under the control of the Russian Armed Forces and the beginning of the assault on the settlement of Kalinovo,,1310984791,61721,37
65373,2024-08-21T15:21:12+00:00,A Ukrainian aircrafttype UAV was shot down by air defense near the village of Vysoky in the Murmansk region Mash writesPreliminary his target was the Olenya airfield from which Russian strategic bombers take offMurmansk airport operates as usual after airspace restrictions,,1310984791,62335,93
65372,2024-08-21T15:12:06+00:00,Footage of the destruction of a buggy with a group of Ukrainian militants in the Kursk region An explosion from a precise hit by a Russian kamikaze drone tore off the legs of one of the Ukrainian Armed Forces soldiers,,1310984791,60779,67
65371,2024-08-21T15:10:40+00:00,The Ukrainian Armed Forces attempt to invade the Kursk region automatically excludes the possibility of negotiations c Russian Foreign MinistryWe improved Ukraines position for negotiations ,,1310984791,60130,49
65370,2024-08-21T14:00:12+00:00,FPV drone strikes on American M113 and Turkish Kirpi in the village of Vishnevka between Korenevo and Glushkovo Kursk region,,1310984791,61699,61
65369,2024-08-21T13:59:21+00:00,Mali Niger and Burkina Faso have complained about Ukraine to the UN Security Council accusing it of supporting Tuareg rebelsIn a letter published by the Alliance of Sahel States the foreign ministers of these West African countries condemn in the strongest terms the Ukrainian governments overt and alleged support for terrorist groups operating in the Sahel and urge the Security Council to take action to end this support which threatens the stability of the regionLet us recall that Mali and Niger broke off relations with Ukraine due to the GURs statement of support for the Tuaregs who are fighting the central government of Mali and attacked the Wagner convoy,,1310984791,59611,133
65368,2024-08-21T13:57:45+00:00,Destroyed and abandoned armored vehicles IVECO LAV III Norway and Husky Britain of Ukrainian militants somewhere on the front,,1310984791,58996,100
65367,2024-08-21T13:01:55+00:00,Our servicemen destroyed another American M1A1 Abrams tank with the Kontakt1 ERA installed,,1310984791,59299,205
65366,2024-08-21T12:27:46+00:00,The Cossack army will be recreated in the Zaporizhia region The decree was signed by Governor Balitsky,,1310984791,58532,88
65365,2024-08-21T12:12:27+00:00,Previously unpublished footage of another German Marder 1A3 infantry fighting vehicle destroyed somewhere in Donbass,,1310984791,59450,96
65364,2024-08-21T11:59:47+00:00, Bloomberg called the Ukrainian offensive in the Kursk region the most failed military operation in the 21st century in terms of the ratio between the result and the resources expendedAccording to Bloombergs sources even the Americans fleeing Afghanistan have not wasted so many resources,,1310984791,74945,583
65363,2024-08-21T11:52:58+00:00,Soldiers of the Southern Group of Forces using the Lancet destroyed the Croatian MLRS of the Armed Forces of Ukraine RAKSA12,,1310984791,57031,64
65362,2024-08-21T11:52:06+00:00,Attack on the pontoon crossing of the Russian Armed Forces in the Kursk region The HIMARS MLRS was used footage from the enemy sideAfter working on the stationary bridges the enemy is trying to complicate the logistics of Russian troops in the southern regions of the Kursk region,,1310984791,57026,150
65361,2024-08-21T11:45:59+00:00,The Ukrainian Armed Forces attempted to organize a manmade disaster in the Bryansk regionAccording to Mash they planned to use drones to blow up and set fire to the regions largest landfill that night If successful a toxic chemical cloud containing formaldehyde particles would have blanketed the area,,1310984791,55217,44
65360,2024-08-21T11:11:33+00:00,A burning Slovenian BOV APC destroyed by an FPV drone in the Kursk region,,1310984791,55980,85
65359,2024-08-21T11:09:42+00:00,Ill kill you right now bch go fck yourselfIn Odessa Zelenskys gang tried to grab a man on the street but he had a gun,,1310984791,57135,248
65358,2024-08-21T11:08:16+00:00, Destruction of the Polish 155mm Krab selfpropelled gun with the Lancet,,1310984791,54505,47
65357,2024-08-21T11:07:01+00:00,Work of Russian aviation on accumulation of reserves of the Armed Forces of Ukraine in the area of the settlement of Miropolye in Sumy regionFAB1500 covered a parking lot with NATO equipment of the Ukrainian Armed Forces,,1310984791,54455,37
65356,2024-08-21T11:05:28+00:00,In Dnepropetrovsk local residents burned another military vehicle at night,,1310984791,53380,37
65351,2024-08-21T11:04:36+00:00,Destruction of enemy equipment in the Kursk region Trucks armored fighting vehicles motorcycles,,1310984791,55058,79
65349,2024-08-21T11:01:20+00:00,Advancement of the Russian Armed Forces near Grodovka and Novogrodovka,,1310984791,55922,34
65348,2024-08-21T10:17:37+00:00,Russian Armed Forces took control of Zhelannoye in the DPR  Russian Defense Ministry,,1310984791,57303,33
65347,2024-08-21T10:01:41+00:00,Apti Alaudinov stated that the Chechen battalion Akhmat began preparations to repel the attack of the Ukrainian Armed Forces The situation is under control The enemy is busy regrouping I am not ready to say at this point where he is going to strike But there is a general analysis a rough idea of what he is going to do too We are also busy preparing for his next strike,,1310984791,57630,35
65346,2024-08-21T07:34:24+00:00,The New York Times Biden in March endorsed a classified US nuclear strategy that for the first time outlines a plan to contain China as its nuclear arsenal grows and to prepare for coordinated challenges from Beijing Pyongyang and Moscow,,1310984791,64029,109
65345,2024-08-21T06:54:24+00:00, Now an Australian armored vehicle has been spotted in the Kursk regionNorth of Sudzha an Australian Bushmaster of the Ukrainian army was destroyed,,1310984791,58721,102
65344,2024-08-21T06:52:54+00:00,The Ukrainian Armed Forces attack on the Kursk region threatens to accelerate Ukraines defeat and thus lead to peace negotiations in Russias favor according to an article published in the Die Welt newspaperAuthor Christoph B Schlitz gives four reasons why this will happenFirstly the Wests willingness to supply urgently needed weapons is more likely to decrease in the short term than to increase the observer notedSecondly Ukraine is likely unable to hold the occupied territories and the Ukrainian Armed Forces do not have the necessary engineering equipment to dig in and in addition they are under constant fire from Russian artillery drones and glide bombsThirdly the operation in the Kursk region complicates and weakens the defense of the Ukrainian Armed Forces By unexpectedly attacking Russian territory Ukraine has increased the front line In light of the obvious shortage of its own military this is an extremely risky strategy the author notedFourthly according to Schlitz Kyivs expectation that Russia would send forces deployed in other parts of the front to the Kursk region was only partially justifiedTo put it simply Ukraine is threatened with defeat in the Kursk region in the medium term like the second German tank division in the Ardennes in 1944 referring to the Ardennes offensive operation of the Wehrmacht during World War II Schlitz noted,,1310984791,59379,122
65343,2024-08-21T06:26:38+00:00, Russia could have fallen into a negotiation trap but after the attack on the Kursk region there will be no negotiations until the enemy is completely defeated  said Deputy Chairman of the Russian Security Council Medvedev,,1310984791,59880,138
65340,2024-08-21T05:49:14+00:00, Russian troops advanced east of Toretsk  in the area of Druzhba and Severny,,1310984791,59487,38
65338,2024-08-21T05:48:23+00:00,In Kiev on Urlovskaya Street a military van was set on fire,,1310984791,60014,54
65337,2024-08-21T04:25:52+00:00,Footage of the destruction of a Ukrainian kamikaze drone by Russian military,,1310984791,63114,77
65336,2024-08-21T04:23:28+00:00,Russian Ministry of DefenseAt night 45 Ukrainian Armed Forces aircrafttype UAVs were destroyedEleven UAVs were destroyed over the territory of the Moscow region another twentythree UAVs were destroyed over the Bryansk region six UAVs were destroyed over the territory of the Belgorod region three over the Kaluga region and two over the Kursk region,,1310984791,63566,43
65334,2024-08-21T04:20:44+00:00,Clouds with chlorine are already over Lviv local publics reportEarlier these clouds formed over Ternopil where there was an attack on a fuel depot ,,1310984791,64827,138
65332,2024-08-20T20:24:05+00:00, The Russian Armed Forces have liberated the villages of Kamyshevka in the Pokrovsk direction and Kirovo Pivnichnoye near Toretsk military channels reportAlso according to the Ukrainian Armed Forces they are retreating from the village of Ptichye to the area of the village of Kalinovo and the Artyoma tract,,1310984791,66951,46
65331,2024-08-20T20:22:27+00:00,A Buryat from the 11th separate assault brigade leads a group of conscripts who were cut off in the border area of the Kursk region out of encirclement ,,1310984791,65654,92
65330,2024-08-20T20:16:34+00:00,The paparazzi captured Macron on vacation And on the left Macrons elderly husband posing as a woman got into the frame,,1310984791,74161,1060
65325,2024-08-20T20:08:42+00:00,Destroyed American Oshkosh FMTV M1083A1P2 and towed HMMWV Sudzha area,,1310984791,62163,35
65324,2024-08-20T20:03:55+00:00,Marines of the 810th Brigade are hunting for Ukrainian Armed Forces militants in the area of the settlement of Spalnoye in the Kursk region,,1310984791,62621,57
65322,2024-08-20T18:44:18+00:00,Kadyrov personally met Putin at the Grozny airport Vladimir Putin last visited Chechnya in 2011 as prime minister,,1310984791,67920,208
65321,2024-08-20T16:23:45+00:00, Ukrainian MP Maryana Bezugla Ukrainian Armed Forces units are being withdrawn from Donetsk Oblast leaving entire strips of the front to their fateOur units are being withdrawn from there leaving entire strips of the front to the mercy of fate ammunition is not being added the Russians are passing through empty fortifications In such circumstances the occupation of Pokrovsk is a matter of the near future and Toretsk is living out its last days It looks as if we are giving up Donetsk region she wroteBeyond Pokrovsk is the direct route to Pavlograd where there are no fortifications at all and then there is the Dnieper Beyond Toretsk is the Kramatorsk agglomeration and then there is the Kharkiv region No equipment has been installed for the administrative border of the Donetsk region Bezuglaya added,,1310984791,68150,176
65320,2024-08-20T15:33:02+00:00,Footage of the evacuation of a grandmother and four wounded Ukrainian soldiers who were captured during a battle with marines of the 810th Marine Brigade in the Kursk regionUnfortunately the grandmother had to travel with the prisoners in the same car,,1310984791,64093,114
65315,2024-08-20T14:44:06+00:00,Additional units of the Armed Forces of the Republic of Belarus are being sent to the border with Ukraine amid growing tensions and provocations by the Armed Forces of Ukraine,,1310984791,62200,120
65314,2024-08-20T14:42:16+00:00,The enemy infantry is operating in a populated area The 382nd separate motorized rifle regiment of the 810th Guards separate brigade covered the enemy soldiers well  hitting several Ukrainian Armed Forces servicemen at once,,1310984791,60120,34
65313,2024-08-20T14:38:44+00:00,Ternopil The oil depot is burning well after the night attack,,1310984791,59467,75
65312,2024-08-20T14:34:48+00:00,Ukraine has urgently requested NATO countries to provide it with heavy civilian construction and engineering equipment including lowboys and excavators dozens of fire trucks and armoured ambulances through the EuroAtlantic Crisis Response Coordination Centre the NATO coordination centre said in a statementIn total Ukraine is asking for 17 tracked and 10 wheeled heavy excavators 30 tractors with lowboys for transporting cargo weighing up to 100 tons which allows transporting 1 or 2 main battle tanks 25 armored ambulances and 27 fire trucks,,1310984791,60888,58
65311,2024-08-20T14:33:50+00:00,The Russian Defense Ministry announced the creation of the troop groups Belgorod Bryansk and Kursk,,1310984791,58645,53
65310,2024-08-20T13:37:59+00:00,Azerbaijan officially submitted an application to join BRICS  the Ministry of Foreign Affairs of the Republic,,1310984791,61667,134
65307,2024-08-20T12:51:00+00:00,In Poland three trucks loaded with military equipment intended for transfer to Ukraine burned down on the way from military warehouses to a national air force baseThe trucks contained helmets body armor and boxes of mortar roundsThe detonation of ammunition was heard by residents of the surrounding villages of Aleksandrovitsa and Muravitsa for two hoursFirefighters were unable to begin extinguishing the fire due to explosions,,1310984791,62738,262
65306,2024-08-20T12:38:38+00:00, Bomber pilots carried out a strike using the FAB3000 on a concentration of Ukrainian Armed Forces in the forests near the village of Russkoye Porechnoye,,1310984791,58663,23
65305,2024-08-20T12:37:57+00:00,This years harvest in Kurskbonk,,1310984791,55306,85
65300,2024-08-20T12:37:56+00:00,More Golems fertilising Kursk bonk,,1310984791,53225,104
65299,2024-08-20T12:29:57+00:00,During the fighting in the Kursk direction the Ukrainian Armed Forces lost more than 4130 servicemen 58 tanks  Russian Defense Ministry,,1310984791,57146,88
65298,2024-08-20T12:09:47+00:00, Premier of the State Council of the Peoples Republic of China Li Qiang has arrived in Moscow where he will meet with Putin and Mishustin,,1310984791,57798,86
65297,2024-08-20T12:03:35+00:00,Advancement of the Russian Armed Forces along the E50 highway Mikhailovka Marinovka and Krasny Yar,,1310984791,57220,24
65296,2024-08-20T12:00:21+00:00,Putin paid tribute to the victims of the 2004 Beslan terrorist attack which killed 334 people,,1310984791,56853,85
65295,2024-08-20T11:29:40+00:00,Killed khokhols fertilize the Kursk land,,1310984791,58102,108
65294,2024-08-20T11:28:38+00:00,Ukrainian terrorists apologize to residents of Kursk regionOf course after they were captured by the Marines from the 810th Marine Brigade,,1310984791,61983,110
65293,2024-08-20T11:27:45+00:00,New York is officially liberated,,1310984791,59330,75
65292,2024-08-20T09:40:10+00:00,Akhmat Special Forces fighters caught a militant marauder in Kursk region,,1310984791,59738,61
65288,2024-08-20T09:26:13+00:00,Tonight in the suburbs of the Romanian city of Brasov a major fire broke out in a warehouse of the company Evroteks where UAVS SIGHTS MILITARY EQUIPMENT and MEDICINES prepared for shipment to Ukraine were storedThe fire spread over an area of more than 10000 square meters12 fire crews are involved in extinguishing the fire The fire has not yet been completely localized,,1310984791,68484,369
65287,2024-08-20T09:23:25+00:00,The Verkhovna Rada has banned canonical Orthodoxy in Ukraine The ban will come into effect in thirty days,,1310984791,57229,123
65286,2024-08-20T09:17:59+00:00, Su34 bombers hit the command staff of the 47th brigade of the Ukrainian Armed Forces in the Glukhov area of Sumy Oblast,,1310984791,59164,70
65285,2024-08-20T09:16:58+00:00,Zelensky urged Western leaders to help bring men of fighting age back to Ukraine Bloomberg writesPoliticians from Poland to Hungary have said they will not send refugees back as long as the war continues the publication reportsHowever according to journalists the key factor for the refusal was economic much of Central and Eastern Europe is experiencing a labor shortage and countries like Poland and the Czech Republic do not want to lose peopleTo put it bluntly many Czech companies depend on the skills and hard work of Ukrainian refugees The construction industry for example would come to a complete standstill without Ukrainian workers says Tom Prouza head of the Czech retail and hospitality industrys main lobby group,,1310984791,55802,112
65284,2024-08-20T09:15:14+00:00,BTR82A of the Black Sea Fleet Marines operates against an armored vehicle of the Ukrainian Armed Forces in the Kursk region,,1310984791,54003,63
65283,2024-08-20T09:05:38+00:00, More captured Ukrainian militants in Kursk region,,1310984791,56930,170
65281,2024-08-20T09:04:37+00:00,The Russian Armed Forces have completed the cleanup of the phenol plant in New York All that remains is to clean up the northern outskirts and then we can wait for the official announcement from the Russian Defense MinistryAt the same time the assault on Nelepovka continues without pause the fighting is already on the territory of the village and in Dzerzhinsk itself,,1310984791,55448,32
65280,2024-08-20T08:01:17+00:00,A unit of the 810th Guards Marine Brigade advances through the forest toward the road Numerous abandoned corpses of Ukrainian soldiers are visible which do not evoke pity,,1310984791,60486,130
65279,2024-08-20T07:01:24+00:00,Another video of smoke in Ternopil where a fuel depot was hit,,1310984791,57879,39
65278,2024-08-20T06:26:55+00:00,Footage of the destruction by the Russian Armed Forces of a bridge near the village of Kamenka in the Kharkiv region,,1310984791,57026,52
65277,2024-08-20T06:18:29+00:00,An enemy Ural and an armored vehicle Cossack destroyed by the Russian Armed Forces in the Kursk region,,1310984791,56853,46
65271,2024-08-20T05:44:10+00:00,Last night Russian kamikaze drones visited the city of Ternopil located in western UkraineThe target was presumably the oil depot of PJSC Ternopilnaftoprodukt The fire monitoring service recorded a number of thermal anomalies on the territory of the enterprise,,1310984791,57216,60
65270,2024-08-20T05:38:29+00:00,Belarus is sending more troops air defense forces and aircraft to its border with Ukraine the Associated Press reportsThe agency cites statements by Belarusian military personnel on TV as a source of informationThe reinforcement came a day after Lukashenko announced he would deploy nearly a third of the countrys military along the border the Belarusian army numbers about 60000Lukashenko said Sunday that it was a response to the deployment of additional Ukrainian troops along the border Ukraine has not confirmed this,,1310984791,55515,85
65269,2024-08-20T05:17:59+00:00,Residents of Mirnograd controlled by Ukraine in Donetsk region have only a few days to evacuate the city administration saidNamely up to three days for safe evacuation said the head of the MVA Igor TretyakMirnograd in the Pokrovsk direction is located 810 kilometers from the front line,,1310984791,57487,43
65267,2024-08-20T05:17:09+00:00,The Russian forces  captured three villages in the Pokrovsk direction  Mezhevoye Skuchnoye and Zhuravka  and also advanced near Grodovka and ZavetnoyeThe Ukrainian military public Deep State writes about thisAnother advance is in New York where heavy fighting continues,,1310984791,59438,42
65266,2024-08-20T04:00:04+00:00,The Russian Ministry of Defense publishes footage of a Ukrainian Armed Forces column destroyed by marines in the Kursk region,,1310984791,60153,81
65265,2024-08-20T03:59:37+00:00,Russian Aerospace Forces combat aircraft destroyed a column of Ukrainian Armed Forces in the Kursk region,,1310984791,58852,80
65264,2024-08-20T03:57:44+00:00,Alexander Lukashenko said that Ukrainians will eventually be together with Belarusians and Russians because they will soon understand that the West simply used them and then screwed them over,,1310984791,59427,111
65263,2024-08-20T03:56:44+00:00,Destruction of the BMP and the Starlink antenna of the Ukrainian Armed Forces,,1310984791,58079,41
65262,2024-08-20T03:56:14+00:00,Consequences of the arrival on Ukrainian formations at the logistics hub in the village of Kotelva in the Poltava region,,1310984791,59828,52
65261,2024-08-20T03:55:00+00:00, IDF published video of airstrike against Hezbollah depot,,1310984791,58692,34
65259,2024-08-20T03:53:48+00:00,The enemy publishes satellite images of the constructed crossings over the Seim River in the Glushkovsky District of the Kursk Region after the destruction of road bridges by bombs,,1310984791,62097,35
65251,2024-08-19T18:11:17+00:00, Israel struck a Hezbollah ammunition depot in Lebanon,,1310984791,73635,199
65250,2024-08-19T17:26:49+00:00,Ilario Pianerelli a journalist with the Italian state broadcaster who last week aired a report showing a Ukrainian soldier wearing a cap with the SS division insignia said he deeply regrets this but called the uproar on social media a tool of proRussian propaganda,,1310984791,70093,128
65249,2024-08-19T16:23:45+00:00,Putin is now aiming not for peace but for revengeThe New York Times analyzes whether the Ukrainian invasion of the Kursk region brings the end of the war closerThe publication writes that on the eve of the operation Zelensky gave multiple signals about his readiness for negotiations he personally stated the possibility of ending the war this year sent the Minister of Foreign Affairs to China and held a number of international meetings at which he hoped to enlist support for Ukraines positions and pave the way for a broader settlementThese initiatives were a sharp departure from the previous two years when Zelensky refused any hint of concessions to RussiaBut the attack on the Kursk region smashed to smithereens predictions that the two countries could move toward a ceasefireNow Kyiv is making a risky bet that the invasion will give it new leverage to strike a sweetheart deal with the Kremlin But two former Russian officials said the prospects for ceasefire talks had become more remote One said Putin was now aiming not for peace but for revengeUkrainian officials told the NYT that Zelenskys aforementioned public statements  combined with the secret planning for the Kursk offensive  were two parts of the same strategyBut it is far from clear that a combination of military and diplomatic pressure will work against Putin who has so far faced political and economic obstacles at home and has shown he is willing to pay big costs to defeat Ukraine the article saysRussian politician Grigory Yavlinsky who met Putin last October to push for a ceasefire said there had been hope that the fighting would end this year But that he said had been dashed by the Ukrainian military offensive in the Kursk regionThe events that just happened have reduced all these chances they have removed them from the agenda altogether Yavlinsky said,,1310984791,71718,157
65248,2024-08-19T15:46:45+00:00,It is reported that the enemy is retreating from the area of Novozhelannoye Kamyshevka and Ptichye north of Karlovka due to the threat of encirclement,,1310984791,67994,57
65247,2024-08-19T15:02:57+00:00,Fighters from the 810th brigade caught another group of militants roaming around the Kursk region,,1310984791,69787,120
65246,2024-08-19T14:23:51+00:00,Russian military group Center took control of one of the major settlements of the Dzerzhinsk agglomeration Artemovo in the DPR the Russian Defense Ministry reportedThe South group improved its tactical position and took control of the Vyemka railway station in the DPR,,1310984791,67714,26
65245,2024-08-19T13:50:55+00:00,Zelensky would not have decided to attack the Kursk region if the US had not ordered him to do so Lavrov saidThe claims that Kiev disobeyed someone and launched an attack on the Kursk region are childish babble the minister noted,,1310984791,68463,142
65244,2024-08-19T13:35:39+00:00,Despite significant losses the Kiev regime with maniacal persistence continues to saturate the border zone with reserves to maintain the possibility of active operations by militants in the Kursk regionSuch activity by the Ukrainian Armed Forces itself defines priority targets for Russian fightersThe Russian Armed Forces continue to search for and destroy sabotage groups of the Ukrainian Armed Forces attempting to hide in border areasAttempts to attack our positions in the areas of the settlements of Olgovka Russkoye and Cherkasskoye Porechnoye ended with losses in personnel for the enemy  more than two dozen people Our fighters captured at least four more militants,,1310984791,65893,47
65243,2024-08-19T13:34:21+00:00,Chinese Prime Minister Li Qiang will visit Russia and Belarus this week his press service reported,,1310984791,63676,63
65242,2024-08-19T13:16:21+00:00,Sumy region of Ukraine Preprepared graves for militants of Ukrainian formations destroyed in Kursk region,,1310984791,68229,158
65241,2024-08-19T13:15:35+00:00,Enemy soldiers in one of the villages of the Kursk region but there is a nuance,,1310984791,62879,78
65240,2024-08-19T11:22:28+00:00,Destruction of a Ural with a disabled armored vehicle on a trailer by a Lancet strike in the village of Rubanshchina Sudzhansky District Kursk Region west of Sudzha,,1310984791,69016,66
65235,2024-08-19T10:09:44+00:00,The Aida group destroyed the Khokhols from the 61st brigade of the Ukrainian Armed Forces who were showing off on video by occupying the Gazprom office in Sudzha,,1310984791,68343,343
65234,2024-08-19T09:39:49+00:00,A Kh35U missile strikes a Ukrainian army S300PS air defense missile system launcher near the village of Volnoye in the Kharkiv region,,1310984791,64896,68
65233,2024-08-19T09:07:16+00:00,Algerian President Abdelmadjid Tebboune I am ready to send the Algerian army to Gaza when the borders open I swear to God Our army is ready,,1310984791,67538,258
65231,2024-08-19T07:32:29+00:00,Advancement of the Russian Armed Forces in New York and Dzerzhinsk according to the enemy,,1310984791,63651,38
65230,2024-08-19T06:43:34+00:00,A Russian Armed Forces FPV drone operator destroys a Canadian Roshel Senator armored vehicle in a Ukrainian Armed Forces column in the Kursk direction,,1310984791,64006,46
65229,2024-08-19T06:41:08+00:00,The destruction of foreign mercenaries participating in military actions in the area of the settlement of Makeyevka LPR continues Over the weekend information was received about the death of another citizen of Brazil and one citizen of Colombia tracked by obituaries the real number may be higher,,1310984791,61829,33
65228,2024-08-19T06:34:26+00:00,Toretsk and Pokrovsk direction what the enemy writesJudging by the post of this Ukrainian officer the enemy command in the Toretsk and Pokrovsk directions has lost control over its troopsWhich leads to a rapid retreat and the impossibility of building a new line of defense disorganization and segmentation of the enemys defensive formations among other things leads to our rapid advance hereAnd also new tactics for carrying out attacks No columns only small assault groups equipped with good electronic warfare and new FPV drones which sometimes cause panic in Ukrainian military since their electronic warfare is not yet capable of fighting themPlus they like us still have the problem of fake reports which given the dire situation only adds to the confusion and problemsTo sum up all of the above I am satisfied with the enemys hysteria,,1310984791,64979,74
65227,2024-08-19T06:19:00+00:00,In the morning the enemy admits the loss of New York and the fighting in Novogrodovka,,1310984791,58382,56
65226,2024-08-19T05:50:54+00:00,According to unconfirmed reports the Ukrainian Armed Forces have attacked the third and final bridge across the Seim River in the Kursk regionPart of the bridge collapsed,,1310984791,59650,70
65223,2024-08-19T05:30:41+00:00, Updated map showing Russian advances on the Pokrovsk front in New York and north of Bakhmut as well as Ukrainian advances in Kursk oblast,,1310984791,63163,51
65221,2024-08-19T05:22:59+00:00, A destroyed Ukrainian M55S in Kursk Oblast Fennec Radar Every piece of equipment we havent seen on other fronts because they lack the numbers to be a viable weapon due to logistics issues has been thrust into Kursk,,1310984791,56450,77
65217,2024-08-19T05:22:56+00:00, With the frontline inching ever closer and two of the three defensive lines in front of the city having been broken through lets talk about the importance of Pokrovsk  Pokrovsk is located in the western Donbass on the M30 highway The Donbass is often depicted as the territory of Donetsk and Lugansk oblasts but that is not correct  the Donets Coal Basin stretches all the way to Pavlograd in Dnepropetrovsk oblast The M30 highway connects Donetsk to Pokrovsk to Pavlograd to Dnepropetrovsk it is also the main route from Kiev to Donetsk It is the central supply artery for all supply that reaches the Ukrainian forces in the Donbass theres still the M03 from Kharkov but its less convenient and has always been secondary particularly for the southern half of the Donbass   When it was further from the frontlines Pokrovsk was a perfect operational rear for the AFU in the Donbass capable of quickly supplying Ukrainian troops near Donetsk Gorlovka and ArtemovskBakhmut It has a perfect connection to the AFUs strategic rear in Pavlograd you may remember various Russian air strikes against railway infrastructure in Pavlograd  West of Pokrovsk there are a hundred kilometers of nothing Empty steppes until you hit Pavlograd in the northwest Zaporozhye in the southwest There are various operations RuAF could employ after capturing Pokrovsk we will look at them later when the deed is actually done But whats important is that it opens up operational space for the Russian Center group and gives them freedom of movement  Additionally Pokrovsk is a major railway hub and is located on one of the two rail arteries that can be used to supply the SlavyanskKramatorsk agglomeration and control over it would unlock the entire Donbass railway junction for Russia RWA,,1310984791,55404,156
65216,2024-08-19T04:30:00+00:00,After August 6 the whole world saw the response of the Ukrobanderites to this gesture of goodwill we are talking about the peace initiative of Russian President Vladimir Putin  a bandit raid in the Kursk region their atrocities against the civilian population targeted murders of doctors rescuers and volunteers attacks on civilian vehicles rocket attacks on residential buildings widespread looting and even the creation of threats to nuclear safety Of course as the president said there is nothing to talk about with people who do such things c MFA of the Russian Federation,,1310984791,60986,95
65215,2024-08-19T04:12:56+00:00,The crews of the Lancet loitering munitions destroyed an engineering vehicle of the Ukrainian Armed Forces in the Kursk region,,1310984791,62462,44
65214,2024-08-19T03:33:46+00:00,In New York Novgorod1 The cleanup of the northern outskirts and the phenol plant area continues2 The fighting has moved to Nelepovka where our forces are seriously pressing from the south3 There is also an advance to the east of Nelepovka from where the enemy is being pulled back to the village and in the direction of Dzerzhinsk4 In Dzerzhinsk our forces also continue to actively put pressure the enemy admits further loss of positions in the city,,1310984791,61585,25
65213,2024-08-19T02:59:35+00:00, Unconfirmed reports are coming in that the Russian Armed Forces have cut off the E50 highway Pokrovsk  Karlovka in the Pokrovsk direction,,1310984791,59616,39
65212,2024-08-19T02:45:54+00:00,The military public Deep State publishes a map of Russian advancement in New York and Donetsk regionUkrainian military publics previously reported that New York had been completely captured by the Russian forces Judging by the map they reached the western outskirts of the settlement And also captured part of the territory to the east of itIt is also noticeable on the map that the Russian Federation has begun an assault on the village of Nelipovka,,1310984791,60129,38
65211,2024-08-19T02:44:36+00:00,It was only a matter of time Pokrovsk is not operationally significant according to ISW But Kursk is creating operational and strategic pressure on Russia Ukrainian propaganda is less manipulative than these clowns,,1310984791,59725,55
