id,date,message,from_id,chat_id,views,forwards
24447,2024-08-22T06:50:05+00:00,Satellite Images Reveal Extensive Damage at Russian Oil Depot FireJournalists from Radio Svoboda have published satellite images showing the ongoing fire at the Rosrezerva oil depot in Russias Rostov region now burning for four daysAn OSINT analyst estimates that the fire has completely destroyed 14 fuel tanks with 4 partially damaged while 16 remain intact Due to heavy smoke the condition of the remaining 44 tanks cannot be determined,,1669110938,11730,14
24446,2024-08-22T05:41:06+00:00,Netherlands to Purchase Mobile Drone Detection Systems for UkraineThe Netherlands has signed a contract in The Hague with Robin Radar Systems to supply Ukraine with mobile drone detection equipment These advanced radars are capable of detecting small drones and differentiating them from other objects such as birds,,1669110938,11474,15
24445,2024-08-22T04:15:05+00:00,Whats in my bag Ukrainian version,,1669110938,11960,29
24444,2024-08-22T02:11:01+00:00,Launch of two AGM88 HARM antiradar missiles from a Ukrainian Su27 fighter jet,,1669110938,11690,10
24443,2024-08-22T00:43:01+00:00,Destruction of the enemy assault group by FPV drones in the Pokrovsk directionStrike Drone Company,,1669110938,11960,17
24442,2024-08-21T23:12:01+00:00,Fire,,1669110938,12070,12
24441,2024-08-21T21:55:07+00:00,Fighters of the 92nd Brigade evacuate a captured Russian BMP3 from the battlefield,,1669110938,12211,11
24440,2024-08-21T20:02:06+00:00,Borrell Suggests Lifting Ban on Kyiv Using Western Weapons to Strike Russia Could Aid PeacekeepingEU diplomacy chief Josep Borrell believes that lifting the ban on Kyivs use of Western weapons to strike Russian targets could contribute to peacekeeping efforts Amid Ukraines offensive in the Kursk region Borrell plans to discuss enhancing support for Ukraine with EU foreign and defense ministers at the end of August,,1669110938,11983,10
24439,2024-08-21T18:45:37+00:00,Czech President Nord Stream Pipelines a Legitimate Target in RussoUkrainian WarCzech President Petr Pavel stated on the PoliTalk podcast that the Nord Stream 1 and 2 pipelines are legitimate targets for attack in the context of the RussoUkrainian war However he emphasized that there is no evidence implicating Ukraine in their destructionPavel explained that armed conflicts often involve striking strategic targets not just military ones Pipelines are a strategic target he noted adding that if the goal of the attack was to disrupt gas and oil supplies to Europe and harm Russia financially it would be considered a legitimate objectiveHe downplayed the notion that the attack had caused significant problems for Europe pointing out that alternatives to Nord Stream were already in place While it caused some complications Europes energy security did not solely depend on these pipelines Pavel saidHe concluded by noting that pipelines have always been and will continue to be targets due to their potential to impact conflicts,,1669110938,11987,8
24438,2024-08-21T17:10:24+00:00,Hungary Nears Agreement on Oil Supply Amid Russian Transit IssuesHungarian Foreign Minister Pter Szijjrt announced that the country is close to finalizing negotiations to secure its oil supply This comes as obtaining oil and gas from Russia has become increasingly difficult particularly due to challenges in the transit of Russian Lukoil oil through UkraineSzijjrt stated that the talks are nearing the finish line ensuring Hungarys longterm oil supply despite what he described as the measures and negligence of Kyiv and Brussels,,1669110938,11955,9
24437,2024-08-21T16:19:01+00:00,Six children aged 11 to 17 who were injured by Russian shelling in Malokaterynivka Zaporizhzhia region on August 20 are currently hospitalizedAccording to the doctor two boys are in serious condition with suspected spinal cord injuriesIt is also noted that a 14yearold boy succumbed to his injuries from the shelling while in the hospital,,1669110938,11936,8
24436,2024-08-21T15:10:14+00:00,Troops from several NATO countries may be stationed in Finland says Defense MinisterFinland is in talks with several NATO countries to potentially host their troops This possibility exists even without the presence of an immediate military threat according to Finnish Defense Minister Antti Hkknen,,1669110938,11672,7
24435,2024-08-21T14:12:01+00:00,Russian General Lapins Missteps Weakened Defense in Kursk Region  WSJRussian General Alexander Lapins decision to disband the interdepartmental defense council in the Kursk region months before a major offensive by Ukrainian forces led to a weakened Russian defense the Wall Street Journal reports citing Russian intelligence sourcesThe council which previously coordinated military and special services in the region was dissolved in the spring with Lapin asserting that only the military had the resources to protect the Russian border However the lack of a unified command center created chaos among Russian security forces during the Ukrainian offensive As a result the Ministry of Internal Affairs FSB and Ministry of Defense competed for control leading to disorganized and ineffective responsesAlthough Lapin is not solely blamed for the failures his actions are seen as emblematic of the broader detachment of Russias military leadership from the realities of war This was not Lapins first strategic error his failure to secure the northeast of Ukraine in 2022 allowed Ukrainian forces to regain territory Despite being removed from his post as commander of the Central Military District in November 2022 Lapin was reassigned in January 2023 to head the main staff of Russias ground forces overseeing defense operations in border regions including the Belgorod region where his performance remained under scrutiny,,1669110938,12025,15
24434,2024-08-21T13:15:13+00:00,Ukraine Ratifies Rome Statute Moves Closer to EU MembershipUkraine has taken a significant step towards EU membership by ratifying the Rome Statute of the International Criminal Court ICC according to Foreign Minister Dmytro Kuleba This ratification strengthens Ukraines commitment to international justice and accountabilityKuleba highlighted that Ukraine has already been cooperating effectively with the ICC to ensure that Russian war crimes and atrocities committed during the aggression against Ukraine are fully prosecuted,,1669110938,11723,9
24433,2024-08-21T11:20:43+00:00,Karaite Temple in Crimea Faces Damage After Russian RestorationThe Karaite Kenasa in Simferopol located in the temporarily occupied Crimea has started to deteriorate shortly after its reopening The temple restored and unveiled in May 2023 now shows signs of structural damage with the facade already requiring further repairsLocal activists report that Maxim Soroka head of the Directorate of Centralized Service and Development of Cultural Institutions of Crimea has reassured residents that the situation is under control by the Ministry of Culture of Crimea Soroka claims that the damage does not affect the structural integrity of the building,,1669110938,11941,7
24432,2024-08-21T10:08:21+00:00,On Wednesday August 21 Ukrainian parliamentarians supported the draft law on the ratification of the Rome Statute of the International Criminal Court ICC The document was supported by 281 elected representatives,,1669110938,11736,8
24431,2024-08-21T09:54:10+00:00,Indian Prime Minister Modi called for restoration of peace before his visit to Ukraine and announced that he would share prospects for ending the war with Russia,,1669110938,12009,12
24430,2024-08-21T08:51:38+00:00,The Ukrainian Air Force has shared details about the latest Russian night attack on Ukraine The attack involved two ballistic IskanderMKN23 missiles an Kh59Kh69 airlaunched missile and 69 Shahedtype attack drones During the antiaircraft battle Ukrainian forces successfully shot down 51 air targets including one Kh59Kh69 missile and 50 Shahed drones Additionally 16 hostile UAVs were neutralized by radioelectronic countermeasures causing them to crash Further information is still being updated,,1669110938,11921,6
24429,2024-08-21T07:31:06+00:00,The Estonian Orthodox Church EOC has welcomed the new edition of its statute which strengthens its administrative independence and clarifies its relationship with the Moscow Patriarchate as reported by ERR The updated statute reinforces the EOCs autonomy in areas such as church administration state relations education and community affairs Additionally the churchs official name has been changed to the Estonian Orthodox Church in alignment with the 1993 Tomos which affirmed its selfgovernanceThe Council commended the Synods efforts in negotiations with the state and expressed optimism about fostering unity within Estonian Orthodoxy based on canonicity and mutual respect,,1669110938,11890,9
24428,2024-08-21T06:59:06+00:00,Finland Funds Environmental School Development in Kyiv RegionThe Finnish government has invested in rebuilding two schools in the villages of Mikulichi and Nemishaeve in the Kyiv region both of which were damaged by Russian missile attacks according to the Finnish State Rada This effort is part of Finlands contribution to Ukraines green renewal program with 5 million euros allocated in 2022The project Finlands first in Ukraine under the National Environmental Finance Corporation NEFCO involves constructing new schools with modular prefabricated wooden frames These schools will serve approximately 200 students in grades 19 and will feature nearly zero energy consumption Around 40 of the schools energy will come from solar batteries supplemented by older generators,,1669110938,11670,9
24427,2024-08-21T06:03:06+00:00,Ukraine Urgently Requests NATO Countries for Critical Civil Engineering Medical and Fire EquipmentUkraine has made an urgent request to NATO countries through the EuroAtlantic Coordination Center for essential civil engineering medical and fire equipment The requested items include 17 tracked and 10 wheeled important excavators 30 tractors with trailers capable of transporting goods up to 100 tons 25 reserved sanitary vehicles 27 fire vehicles,,1669110938,11574,11
24426,2024-08-21T04:45:08+00:00,Hungary Yet to Provide Explanation to EU on Relaxed Entry Requirements for Russian and Belarusian Citizens  European CommissionHungary has not yet provided an explanation to the European Union regarding its decision to ease entry requirements for citizens of Russia and Belarus according to Anita Gipper spokeswoman for the European CommissionThe European Commission had set a deadline for Hungary to respond but Gipper confirmed that no answer has been received so far though Hungary is reportedly preparing one She noted that the European Commission remains in contact with Hungarian authoritiesWhen asked about the potential exclusion of Hungary from the Schengen zone if it fails to cooperate the European Commission declined to comment,,1669110938,11896,15
24425,2024-08-21T02:55:06+00:00,National Guardsmen of the 12th Special Purpose Brigade Azov carry out the clearing of positions somewhere on the frontline,,1669110938,11690,9
24424,2024-08-21T01:12:06+00:00,Units of the 22nd Separate Mechanized Brigade are working,,1669110938,12066,10
24423,2024-08-20T23:27:06+00:00,Another trophy T90 ,,1669110938,11921,14
24422,2024-08-20T21:45:06+00:00,The Armed Forces destroyed the Russian 2S4 Tulip 240mm selfpropelled mortar in the Kursk region,,1669110938,11951,18
24421,2024-08-20T20:41:11+00:00,Russian Occupiers Begin Construction Along Crimean Bridge Resembles a Parallel StructureIn early August photos surfaced showing construction activity along the Crimean bridge with builders driving piles for what appears to be a parallel structure Satellite images also reveal boom barriers on both sides of the bridgeIt is believed that this new construction is aimed at enhancing the bridges protection against potential Ukrainian attacks,,1669110938,12394,14
24420,2024-08-20T19:19:33+00:00,A 15yearold boy injured in the Russian shelling of Malokaterynivka Zaporizhzhia has tragically died in the intensive care unit The attack on the childrens cafe Levada left five people injured including four children,,1669110938,12035,12
24419,2024-08-20T17:49:01+00:00,Putin Orders Military to Liberate Kursk Region by October 1According to RBK Ukraine citing Ukraines militarypolitical leadership Russian President Vladimir Putin has instructed his military to regain control of the Kursk region by October 1 However he insists that forces in key areas of the Donetsk region particularly in the Toretsk and Pokrovsk directions should not be withdrawnCurrently Russia is attempting to redeploy units from other regions to strengthen its presence in the Kursk area drawing two brigades from Zaporizhzhia and two reserve assault battalions from Kherson Among the forces deployed to the border region are the 810th brigade of the Black Sea Fleet and the 155th marine brigade Conscripts drafted in the spring of 2024 have also been sent thereThis redeployment suggests that Russia may be facing a shortage of available forces and reserves It also underscores that Putin values success in the Donetsk region over control of the Kursk area,,1669110938,12308,26
24418,2024-08-20T16:59:01+00:00,Czech Republic to Purchase Ammunition for Ukraine Using Frozen Russian AssetsCzech Defense Minister Yana Chernokhova announced that the Czech Republic will buy largecaliber ammunition for Ukraine using proceeds from frozen Russian assets This decision aligns with a European Union directive enabling the purchase of hundreds of thousands of ammunition units vital to Ukraines defense efforts,,1669110938,11803,9
24417,2024-08-20T16:07:40+00:00,Germany to Send Additional Military Aid to Ukraine by End of 2024Germany plans to deliver four more IRIST air defense installations to Ukraine by the end of 2024 according to Wolfgang Buchner deputy official representative of the German government as quoted by dpa In addition Germany will send 10 Gepard antiaircraft guns 16 selfpropelled howitzers 10 Leopard battle tanks combat UAVs and thousands of artillery and tank rounds to UkraineBuchner reaffirmed Germanys unwavering commitment to supporting Ukraine emphasizing Chancellor Olaf Scholzs promise that this support will continue for as long as necessary,,1669110938,11768,11
24416,2024-08-20T15:02:02+00:00,Ukraine Becomes Germanys Top Trading Partner in PostSoviet Space  Deutsche WelleAccording to the East German Economic Committee Ukraine has emerged as Germanys main trading partner in the postSoviet space From January to June 2024 trade between Germany and Ukraine reached 516 billion euros a 104 increase compared to the same period in 2023 Notably purchases of Ukrainian products rose by almost 20Kazakhstan ranks second with trade reaching 475 billion euros 72 over the past six months largely driven by increased oil exports to Germany However German exports to Kazakhstan decreased by 158 potentially indicating that Astana is limiting its role as a channel for Russia to evade Western sanctionsAdditionally Germany increased energy imports from Azerbaijan by over 29,,1669110938,11810,17
24415,2024-08-20T14:10:16+00:00,A Ukrainian fighter destroys an underground enemy control post with an AASM Hammer guided air bombVideo Air Force of Ukraine,,1669110938,11484,8
24414,2024-08-20T13:23:37+00:00,Biden We Will Never Bow to Putin at Democratic Party Convention in ChicagoAt the Democratic Party convention in Chicago President Joe Biden declared that the US would never bow to Russian President Vladimir Putin Referring to Putins failed attempt to capture Kyiv in three days Biden proudly stated Three years later Ukraine is still freeIn his keynote address Biden emphasized the importance of US leadership on the global stage highlighting the success of his administration in strengthening alliances particularly within NATO and confronting Russia and China He noted his efforts in uniting Europe and praised the expansion of NATO with the addition of Sweden and FinlandBiden also mentioned ongoing diplomatic efforts to secure a ceasefire in the Gaza Strip and reassured that if Kamala Harris is elected the current foreign policy direction will continue,,1669110938,11938,14
24413,2024-08-20T11:29:44+00:00,Russian Foreign Minister Lavrov Rules Out Negotiations with Ukraine Following Offensive in Kursk RegionRussian Foreign Minister Sergey Lavrov has dismissed the possibility of negotiations with Ukraine after the Ukrainian Armed Forces offensive in the Kursk region Lavrov stated that President Putin made it clear that there is no question of any negotiations with Kyiv following the invasion of the Kursk region He also denied any rumors of ongoing contacts or negotiations with Ukraine,,1669110938,11873,7
24412,2024-08-20T09:51:05+00:00,Verkhovna Rada of Ukraine Adopts Law on the Protection of the Constitutional Order in Religious OrganizationsThe Verkhovna Rada of Ukraine has passed the law On the Protection of the Constitutional Order in the Field of Activities of Religious Organizations The law aims to regulate the activities of foreign religious organizations based in countries recognized as having committed or are committing armed aggression against Ukraine or those occupying Ukrainian territory It also targets organizations that directly or indirectly support such aggression including through public statements made by their leaders or governing bodies,,1669110938,12078,7
24411,2024-08-20T07:57:38+00:00,Enemy Strikes Industrial Facility in Ternopil Fuel Tank Ignites  Regional Military AdministrationAn industrial facility in Ternopil was struck by the enemy resulting in a fuel tank catching fire according to the Regional Military Administration All available rescue units from both the city and region were deployed along with two fire engines from Lviv and Ternopil The fire has been localized and efforts to fully extinguish it are ongoing There have been no reported casualties so farIn response to the incident specialists conducted air and drinking water measurements at seven locations across the region No harmful substances exceeding permissible concentrations were detected in either water or airPhoto credit 20 khvylyn,,1669110938,11943,11
24410,2024-08-20T06:02:06+00:00,Czech President Petr Pavel Ukraines NATO Accession Shouldnt Depend on Full Territorial ControlIn an interview with Novinky a Pravo Czech President Petr Pavel suggested that Ukraines accession to NATO should not be contingent on regaining full control over its entire territoryPavel stated that in the coming years Ukraine might reach a peace agreement with Russia potentially allowing Russia to retain control over some Ukrainian territory temporarily However he emphasized that democratic states would not recognize any change to Ukraines borders based on aggressionI believe that a full restoration of control over the entire territory is not a necessary condition for NATO membership Pavel said He suggested that if an administrative border is established NATO could still consider Ukraines membership based on the territory it controls at that time citing the example of Germanys division during the Cold War Despite part of Germany being occupied by the Soviet Union West Germany was accepted into NATO in 1955Pavel also noted that after both sides recognize the futility of continued conflict negotiations could begin with significant contributions from global powers like the United States China and the European UnionPavel added that democratic countries should treat Russianoccupied Ukrainian territories as temporarily occupied until Ukraines full sovereignty is restored,,1669110938,11844,18
24408,2024-08-20T04:41:06+00:00,German Chancellor Olaf Scholz reiterated Germanys commitment to supporting Ukraine emphasizing the countrys position as the strongest European supporter of Ukraine He announced that Germany in collaboration with the G7 is launching a 50 billion loan program aimed at enabling Ukraine to make largescale purchases of weapons,,1669110938,12132,12
24407,2024-08-20T03:15:11+00:00,In 2022 solar energy surpassed hard coal in electricity production across the European Union for the first time according to Eurostat data Solar energy accounted for 210249 GWh of the EUs total electricity production while hard coal contributed slightly less at 205693 GWhPoland and the Czech Republic remain the EUs only hard coal producers with Poland notably relying on it as a primary source for electricity generation Additionally lignite is used for electricity production in nine EU countries This shift marks a significant milestone in the EUs transition towards renewable energy sources,,1669110938,11934,11
24406,2024-08-20T01:52:06+00:00,No comments,,1669110938,12370,66
24405,2024-08-20T00:25:06+00:00,President Zelenskyy Ukraines Kursk Region Operation Once Seemed ImpossibleA few months ago many around the world would have dismissed our plans for an operation in the Kursk region as unrealistic crossing what were considered the reddest of Russias red lines said Ukrainian President Volodymyr Zelenskyy during a meeting of Ukraines foreign diplomatic institutions titled Military Diplomacy Stability Weapons VictoryUkrainian soldiers continue their defensive operations in certain areas of the Kursk region Today our forces control over 1250 square kilometers of enemy territory including 92 settlements If our partners lifted all longrange restrictions Ukraine wouldnt need physical intervention in Kursk region to protect our citizens in border areas and dismantle Russias aggression potential Zelenskyy added,,1669110938,11705,11
24402,2024-08-19T22:58:07+00:00,Ukraine Receives Six Nikken BM307V16 Mine Clearance Vehicles from JapanUkraine has been provided with six Nikken BM307V16 mine clearance vehicles from JapanThese 16ton machines are modernized versions of the Hitachi ZX160 excavator equipped with specialized mine action tools The Nikken BM307V16 features a mechanical scanning device the HT80 with 31 teeth for soil digging It uses a highspeed rotary cutter that penetrates 30 cm into the ground to detonate and neutralize antipersonnel mines Each vehicle can clear between 400 and 800 square meters of mines per hourThe equipment also comes with various tools including a standard excavation bucket hydraulic shears a hydraulic hammer and a mulcher In addition to supplying the vehicles Japan is training Ukrainian operators at the Cambodian Mine Action Center CMAC,,1669110938,11970,27
24401,2024-08-19T21:07:07+00:00,At yesterdays concert in the American city of Chicago the leader of the band Imagine Dragons took the Ukrainian blueyellow flag from the hands of a fan and raised it on stage,,1669110938,12374,28
24400,2024-08-19T20:01:06+00:00,Putin Faces a Nightmare Scenario He Never Imagined Says Former UK Foreign Secretary Malcolm RifkindPutin has always prided himself on ensuring Russias security But this war has turned into a disaster for him stated Malcolm Rifkind former UK Foreign Secretary First Sweden and Finland joined NATO and now Ukrainian operation in Russia,,1669110938,12154,15
24399,2024-08-19T18:40:15+00:00,Danish Weapons Can Be Used on Russian Territory Says Denmarks Foreign MinisterUkraines Armed Forces are permitted to use Danishsupplied weapons on Russian soil during their offensive in the Kursk region according to Denmarks Minister of Foreign Affairs Lars Lkke RasmussenSelfdefense can indeed include taking action on the aggressors territory Attacking the aggressors infrastructure or military facilities is entirely within the rules of war Rasmussen statedHe further emphasized that the use of Danish weapons on Russian territory aligns with international war protocols It is not feasible to impose a restriction where these weapons can only be used within Ukraine Rasmussen clarified,,1669110938,12302,15
24397,2024-08-19T17:36:29+00:00,Ukraine Deploys New Naval Drone in Crimea Based on a Jet Ski DesignThe Ukrainian military has introduced a new naval drone modified from a jet ski which was used against Russian forces in the temporarily occupied Crimea Ukraine continues to impress observers with its innovative UAV developments according to OSINT expert HI SuttonSutton published a model of the new drone on his website He speculated that the design is a successor to the Yamaha Waverunner FX jet ski one of which was found on a beach in Istanbul last monthThis drone is equipped with electrooptical and infrared cameras positioned in the front where the steering wheel would typically be It also features a radar antenna at the stern and can be fitted with a Starlink antenna Details on the nose of the drone suggest the presence of a shockdetonation fuse,,1669110938,12424,26
24396,2024-08-19T15:40:22+00:00,For the second day a fire has been burning at the Kavkaz plant in the Rostov region of the Russian Federation Yesterday he was hit by Ukrainian dronesBecause of this a state of emergency was introduced in the territory of the Proletarsky district where the plant is located the governor of the Russian region Vasyl Golubev said,,1669110938,12124,7
24395,2024-08-19T14:30:41+00:00,Indian Prime Minister Narendra Modi to Visit Ukraine on August 23The Office of the President has officially confirmed that Indian Prime Minister Narendra Modi will visit Ukraine on August 23 ahead of Ukraines Independence DayDuring his visit Modi is scheduled to hold talks with President Zelenskyy The discussions will focus on bilateral and multilateral cooperation between the two countries,,1669110938,12441,10
24394,2024-08-19T13:53:27+00:00,Denmark Announces New 116 Million Military Aid Package for UkraineDenmark has unveiled a new military aid package for Ukraine totaling approximately 783 million Danish kroner 116 million US dollars according to the Danish governmentDefense Minister Troels Lund Poulsen highlighted the importance of continued support for Ukraine citing ongoing Russian attacks It is crucial that Denmark maintains its support so Ukraine can defend itself Poulsen statedThe majority of the funds will be used to purchase new military equipment through the Ukrainian defense industry and international partners This 20th aid package has been designed to meet Ukraines current and future needsNotably the package includes an increase in the industrial pool by 300 million kroner in 2024 aimed at strengthening Ukraines defense industry Additionally 112 million kroner will be allocated for purchases through Ukrainian defense enterprises,,1669110938,12273,16
24393,2024-08-19T12:23:58+00:00,German Government Denies Rumors of Limiting Financial Aid to Ukraine Due to Budget ConcernsWolfgang Buchner the deputy official representative of the German government dismissed rumors that Germany would reduce financial aid to Ukraine next year due to internal political challenges and federal budget issues Quoted by Deutsche Welle Buchner reiterated that Germanys commitment to supporting Ukraine remains unwaveringGermany is absolutely committed to its cause Buchner said reaffirming Chancellor Olaf Scholzs promise to support Ukraine for as long as needed He emphasized that no one especially the Russian president should expect Germany to weaken its effortsBuchners remarks followed reports suggesting that Germanys aid to Ukraine in 2025 would be capped at 4 billion euros due to budget constraints However he clarified that Germanys dedication to helping Ukraine would not changeHe also rejected claims that upcoming state parliamentary Landtag elections in eastern Germany were influencing the federal governments stance on Ukraine aid He labeled such speculation as shamefulAdditionally Buchner refuted reports that the delivery of certain weapons such as the IRIST SLM air defense system was delayed due to financial reasons calling these allegations false,,1669110938,12261,15
24392,2024-08-19T10:27:34+00:00,British Intelligence Russia Blocks Signal Messenger to Restrict CommunicationBritish intelligence reports that the Russian Federation has blocked the Signal messenger app to disrupt communication among the regimes opponentsSome commentators suggest that the ban might be intended to prevent the spread of information about the Ukrainian offensive in the Kursk region However the British Ministry of Defense considers this unlikelySignal is widely used by independent Russian journalists and opposition activists to bypass the Russian governments extensive electronic surveillance system including monitoring by the FSB,,1669110938,12486,16
24391,2024-08-19T08:36:11+00:00,Hungarian Foreign Minister Including Russian and Belarusian Citizens in National Card Program Poses No Security Risk to Schengen AreaHungarian Minister of Foreign Affairs Pter Szijjrt has defended his governments decision to include citizens of Russia and Belarus in Hungarys National Card program dismissing concerns about security risks to the Schengen areaSzijjrt accused EU countries particularly from Northern Europe and the Baltics of spreading false information about Hungarys stance He criticized them for adopting what he described as a prowar position and for continuing what he called a campaign of lies against HungaryThe inclusion of Russian and Belarusian citizens in the National Card program does not threaten the security of the Schengen area They will still undergo thorough checks when entering and staying in Hungary Any claims to the contrary are simply lies Szijjrt wrote on Facebook,,1669110938,12272,11
24390,2024-08-19T07:11:02+00:00,AskaniaNova Reserve No Longer Exists Destroyed by Russians  Kherson Regional Military Administration HeadOleksandr Prokudin head of the Kherson Regional Military Administration confirmed that the AskaniaNova Reserve has been destroyed by Russian forcesThey have thoroughly looted it The last reports I received indicated that animals were being taken to Crimea and Russia We can say the reserve no longer exists Prokudin statedHe also addressed the ongoing consequences in the region following last years destruction of the Kakhovka Hydroelectric Power Plant HPP by Russian forces Kherson Oblast is now suffering severely from the lack of irrigation with many areas dried up due to the loss of water from the reservoirWe will feel the impact for a long time Irrigation has completely ceased particularly affecting the Left Bank Many reserves were flooded and weve suffered major losses Life and nature are still trying to adapt but the future remains uncertain Opinions differ on whether to rebuild the Kakhovka HPP but economicallyminded experts believe its essential for the regions survival Prokudin added,,1669110938,12126,25
24386,2024-08-19T06:07:57+00:00,Following Italian reporters American journalists also visited the Ukrainiancontrolled territory of the Kursk regionAccording to The Washington Post the reporters found no evidence of looting or attacks on civilians by the Ukrainian military A dozen Russian civilians in Suja confirmed that they were treated well and were unaware of any residents being killedLocal women expressed gratitude to Ukrainian soldiers for providing medicines food and other assistance though they requested anonymity due to fear of reprisals from Russian authoritiesThe soldiers also made sure to care for the local dogs and cats,,1669110938,12272,24
24385,2024-08-19T03:45:05+00:00,Ukraine Has Lost 9 Gigawatts of Energy Production Capacity Half of What Is Needed for Winter  EU Energy Commissioner Kadri Simson Financial TimesUkraine has lost 9 gigawatts of energy production capacity which is half of the volume required to get through the winter EU Energy Commissioner Kadri Simson wrote in an article for the Financial TimesSimson emphasized that to prevent a humanitarian catastrophe in Ukraine Western countries must assist in repairing damaged facilities provide small decentralized generators deploy photovoltaic systems on the roofs of hospitals and schools gradually increase electricity exports to Ukraine and strengthen the countrys air defense,,1669110938,12178,18
24379,2024-08-19T01:42:06+00:00,The Lyut 20 Rage 20 Combat Platform Now in Service with the 12th Azov BrigadeThe Ukrainian robotic drone Lyut 20 is equipped with machine gun armament has a range of up to 20 km can operate autonomously for up to 3 days and features 4thclass protectionWhat tasks does Rage 20 perform  Infantry fire support  Battlefield reconnaissance in dangerous areas,,1669110938,12465,20
24378,2024-08-18T23:10:05+00:00,Combat work of flamethrower installations Sivalka,,1669110938,12401,12
24377,2024-08-18T21:59:06+00:00,Bohdana in service with National Guard of Ukraine,,1669110938,12889,10
24376,2024-08-18T20:17:06+00:00,North Korea Condemns Ukraines Invasion of Russia as Unacceptable Act of Terror Supported by the West  ReutersNorth Koreas Ministry of Foreign Affairs has condemned Ukraines invasion of Russian territory labeling it an unacceptable act of terror supported by Washington and the West According to Reuters North Korea has vowed to stand by Russia in its efforts to protect its sovereigntyWe strongly condemn the armed attack on Russian territory by Zelenskys puppet regime controlled and supported by the US and the West as an unforgivable act of aggression and terror the statement readsNorth Korean state media attributed Ukraines actions to the antiRussian confrontational policy of the United States claiming it is pushing the world toward the brink of World War III North Korea also criticized the US for providing what it called an astronomical amount of lethal weapons to Ukrainian President Volodymyr Zelenskyy,,1669110938,13111,16
24375,2024-08-18T17:59:06+00:00,British Prime Minister Keir Starmer Directs National Security Council to Develop Strategy for Increased Support to Ukraine  The TimesBritish Prime Minister Keir Starmer has instructed the National Security Council to develop a comprehensive strategy for boosting support to Ukraine The Times reportsAn anonymous military source suggested that the prime ministers approach would encompass a broad range of measures including military industrial economic and diplomatic assistanceThe publication also noted that a special working group including the Minister of Defense and the Foreign Secretary has been established to coordinate Britains efforts to support Ukraine,,1669110938,12935,14
24374,2024-08-18T16:28:46+00:00,SelfProclaimed Belarusian President Lukashenko Claims Belarus Moved a Third of Its Army to the Ukrainian BorderOleksandr Lukashenko the selfproclaimed president of Belarus stated that Belarus has moved almost a third of its army to the border with Ukraine citing the presence of over 120000 Ukrainian soldiers stationed thereHe believes that the concentration of Ukrainian troops near the border is due to fears that Putin may once again advance from Belarusian territoryIn response I was forced to transfer almost a third of the army to reinforce the existing forces Lukashenko saidThe selfproclaimed leader emphasized that removing our troops from the border with Ukraine would be like death He concluded The war is on,,1669110938,12993,12
24373,2024-08-18T14:36:50+00:00,Russia Attacks Substation in Dnipropetrovsk Region and DoubleTaps the Rescuers  Ministry of EnergyAn employee of the State Emergency Service was injured in the attack and has been hospitalizedIn the Donetsk region shelling also damaged equipment at one of the substationsDeputy Minister of Energy Svitlana Grynchuk warned that due to the hot weather scheduled power outages could resume as early as next week She urged Ukrainians to conserve electricity especially during peak hours in the morning and evening,,1669110938,12906,14
24372,2024-08-18T14:05:17+00:00,Mi24 works on a drone,,1669110938,12631,9
24371,2024-08-18T11:26:06+00:00, Air Force Releases Video of Airstrikes Destroying Another Bridge in Russias Kursk RegionOn August 18 Russian and Ukrainian Telegram channels reported that the Armed Forces of Ukraine damaged a second bridge over the Seim River in the village of Zvane Kursk region This bridge was a key supply route for Russian units in the Kursk direction,,1669110938,12883,12
24370,2024-08-18T09:55:30+00:00, Defense Forces Strike Kavkaz Plant Targeting Oil Storage for Russian ArmyReports indicate that at least two sources of fire have been recorded on the plants territory Further details about the damage and its consequences are still being clarified,,1669110938,12822,3
24367,2024-08-18T07:52:32+00:00,State Emergency Service Reveals Aftermath of Night Attack by the RussiansThe Kyiv Regional Military Administration reported that two buildings were destroyed 16 more were damaged along with four cars fences and power lines,,1669110938,12669,9
24366,2024-08-18T07:19:50+00:00, Legendary Actor Alain Delon Passes Away at 88 in France  Le FigaroAlain Delon the legendary French actor has died at the age of 88 The cause of his death has not been disclosed but he had been facing health issues in recent years and frequently sought medical attentionOver his long and illustrious career Delon received numerous prestigious awards including a Golden Globe the Berlin Film Festival award and the Palme dOr from the Cannes Film Festival among others He appeared in dozens of films both in France and Hollywood earning him the title of Chevalier of the Legion of Honor in his home countryIn 2022 following Russias fullscale invasion of Ukraine Delon spoke with President Volodymyr Zelenskyy and expressed his support for the Ukrainian people in their fight against the invaders As a show of solidarity the cinema icon also recited Taras Shevchenkos Testament in French,,1669110938,12846,17
24365,2024-08-18T06:39:06+00:00,Amid the challenges of war Ukrainian train stations have become symbols of love and hope On August 1 2024 at Kramatorsk station Ukrainian soldier Mykhailo shared a heartfelt kiss with his girlfriend Viktoriia,,1669110938,12548,9
24364,2024-08-18T04:42:06+00:00,When it comes to fantasy propaganda Russia is ahead of the rest of the world All these global conspiracy theories against Moscow and biolabs from 80s cartoons in every neighboring country would be very funny if they werent used to start bloody wars Why is the Kremlin so delulu The answer to this question remains to be found,,1669110938,12992,37
24363,2024-08-18T01:52:06+00:00,A Russian car ran over a TM62 antitank mine somewhere in Donetsk region,,1669110938,13093,22
